date,name,review
17 April 2020,BTS PAKISTANI ARMY, I don't really liked it
16 April 2020,Craig West, A clunky platform designed for administrators and not for students or teachers.
14 April 2020,Stefan Simionescu," Lacks a lot of things ,you mostly need to use it on the web."
14 April 2020,Rita Calhoun, App needs to be updated when trying to submit assignments the app closes. Need this to work so my child can upload her work....
13 April 2020,Amy Smay," The calendar finally started to work but, after this last update, nothing shows up on it at all. I can't look at the majority of thing that are posted. Honestly, the only thing this app is good for is an quick way at look at your grades or double check a module."
13 April 2020,Samsung Galaxy8, NOT fond with my experience with canvas for the past months that my school is using it. Even if the notification is on it won't pop up on my banner. Its ridiculous. I checked the settings. And when a professor post something in the module. It won't load properly for some time and its really frustratFull ReviewNOT fond with my experience with canvas for the past months that my school is using it. Even if the notification is on it won't pop up on my banner. Its ridiculous. I checked the settings. And when a professor post something in the module. It won't load properly for some time and its really frustrating. I hate how I need to tweak my way or something just to see the module posted. Even on desktop version it loads extremely slow. I am getting irritated. Not very reliable.
12 April 2020,Mohammed Meraj Ghori, I don't see any option to change to english language.
12 April 2020,John Galaxy, Pls gives us a night mode option
8 April 2020,Teakleek," I can't join any conferences no matter what I do, it's a major issue."
7 April 2020,Christophe Padilla, Can t really understand it too well still learning
6 April 2020,Hattie Saltzman, The recent update has caused the app to freeze up and not respond. Lately it's not even opening. Very frustrated
2 April 2020,Briar Jones, It's always buggy
31 March 2020,marion agnes, bring back the old logo this one is Ugly
30 March 2020,B C," Good app but I'm still not getting push notifications on my Samsung S20 Ultra. It's been that way since last semester and I've put all my notifications on and double checked, still no alerts so I am missing vital information!"
30 March 2020,Joshua Rudaitis," Would be significantly better if 1. The calendar showed my assignments instead of being perpetually blank 2. I could see assignment avg scores and comments from the gradebook. 3. A dark theme was available. Many apps now support it, so please bring it to yours as well."
29 March 2020,Kit Kat," It would be great if I could see the assignments that are due on the calendar. I go to a date that I know has stuff due as i see it on my desktop and it says nothing to do here, even though i have selected the correct calendars. I have to use Chrome now to see what assignments are due instead of seeFull ReviewIt would be great if I could see the assignments that are due on the calendar. I go to a date that I know has stuff due as i see it on my desktop and it says nothing to do here, even though i have selected the correct calendars. I have to use Chrome now to see what assignments are due instead of seeing it in one app. Two years ago it wasn't like this. Fix it please!"
23 March 2020,Marvin Lee," I've used this app before and was able to log into my portal,but now I cant, if this is normal, I would just go ont incognito which is what the school website explains is the solution but there is no way to do it in the app."
22 March 2020,Old Mate," Mostly fine for browsing. However, unless I'm mistaken you can't download through the app, making it necessary to use a browser anyway."
20 March 2020,j holloway," At first, the app was working, but I noticed, after a few weeks, it displays an 1104 error message. This is an important app to check grades, communicate with instructors and stay on top when it comes to homework and tests. However, this app is really worthless. Please fix it, because it doesn't havFull ReviewAt first, the app was working, but I noticed, after a few weeks, it displays an 1104 error message. This is an important app to check grades, communicate with instructors and stay on top when it comes to homework and tests. However, this app is really worthless. Please fix it, because it doesn't have much value unless it works."
20 March 2020,Lamika Wilson," Blackboard is easier. Too confusing to see new post and cannot tell when someone has replied to you. Among 2 other reasons, I dropped out of TCPP."
16 March 2020,Dhiren Danesha," Hello, I'm using Oppo A37 I can't access this app, I need to use for my college purpose and can you fix this for me please?"
13 March 2020,Timothy Dela Torre, The app does not give notifications all the time. I couldn't answer a discussion because I did not get notified and realized I had something due too late. Not a good time for this to happen since all my classes are being conducted online thanks to the virus.
13 March 2020,Alan Chua, Does not notify.
8 March 2020,Frank Greco, I wish it had all the features the website has.
4 March 2020,Tesa M," It would be better if it didn't ask to download power point app and open canvas downloads as automatic to phone. The extra work is not necessary, the canvas browser might be easier"
1 March 2020,Kit G," App is garbo. You're way better off just accessing Canvas from your phone's web browser. Slow loading times. Bugs/Glitches in loading pages. Poor layout, when compared to the webpage (on phone browser). There's a lot of empty space with unnecessarily large fonts. And even though there's a lot of empFull ReviewApp is garbo. You're way better off just accessing Canvas from your phone's web browser. Slow loading times. Bugs/Glitches in loading pages. Poor layout, when compared to the webpage (on phone browser). There's a lot of empty space with unnecessarily large fonts. And even though there's a lot of empty space, if your assignment or tab has a description, it is cut off. Literally, a direct lift of the web browser page would be INFINITELY better."
29 February 2020,Thomas Cryer," Used to work great, then when the new semester started the calendar stopped working. Now nothing is working at all. I'm going to uninstall and hopefully it'll work again.."
29 February 2020,Terri Re'," the calendar doesnt even work, the widgets dont work, and it doesnt notify you for new assignments or upcoming due dates. pretty useless all around."
29 February 2020,Rob Sharkey, Can not load any videos from the course. All videos go to the course site log in. Clicking on username and password does not open keyboard. Copy and paste that information in and there is no way to move forward from that. Seeing as course is primarily video it makes the app pretty useless.
27 February 2020,Tarick Walcott, Why can't I view downloaded files?
27 February 2020,J Tish," On my android tablet the videos will not expand to full screen. Its difficlut to stop, start and scroll to specific sections of the video you are looking for. Seems like a beta app that needs more testing before releasing to the masses"
22 February 2020,Bob Olh, Garbage
20 February 2020,Quinn," The layout of menus are horrific and it always was difficult to use. It is difficult to find calendars and have due dates, and it is extremely impersonal."
19 February 2020,SR," It's so annoying. Tells me I have a notification about the course, enter the app... No notifications. Get an email about notification, takes me to the app... No notification. But then I have to manually go through the app to find out something has changed. If you show me a notification and I click iFull ReviewIt's so annoying. Tells me I have a notification about the course, enter the app... No notifications. Get an email about notification, takes me to the app... No notification. But then I have to manually go through the app to find out something has changed. If you show me a notification and I click it, it shouldn't just open the app it should take me to the topic it's notifying me about!"
15 February 2020,Gio CH, This app is a labyrinth hut the most annoying feature is the notifications on mobile. They all group under one notification and there is no way to review each one of them one by one. Please fix that. Other than that it runs smoothly on android
13 February 2020,Zuly Ormeno, I was having issues submitting assignments which led me to uninstall the app from my Chromebook.
12 February 2020,Manon Sheiman," Great possibilities, just wish it was formatted for mobile. Then it would be fabulous."
9 February 2020,Malica85, I turned on all notifications for this app but it still didn't notify me?? Please fix this!!
7 February 2020,Rob Tallant, Add a dashboard button to the slide out drawer? The bottom bar disappears when you go into deeper pages and then the only way to get back to the dashboard is to smash the back button. It would be much easier to be able to get back there via the always accessable nav drawer
6 February 2020,Cindy Stoddard," It would be great and has been good in the past, however recently some of my classes will not open on my phone. I receive an error message that says an unexpected error occured. I took an informal poll of students in my class and we think it might be a problem with Android? I dunno...I wish it wouldFull ReviewIt would be great and has been good in the past, however recently some of my classes will not open on my phone. I receive an error message that says an unexpected error occured. I took an informal poll of students in my class and we think it might be a problem with Android? I dunno...I wish it would work!"
4 February 2020,Celia Bush," On OPPO devices, this app has minimal functionality.. At least grades are visible in it."
2 February 2020,Charlie Brady," It does what it needs to, but not very well. Video playback of recorded lectures is INCREDIBLY annoying. If I do anything on my phone while I'm watching the lecture or if my phone goes to sleep while I have the lecture paused, it backs out of the media gallery losing my spot in the lecture. It needsFull ReviewIt does what it needs to, but not very well. Video playback of recorded lectures is INCREDIBLY annoying. If I do anything on my phone while I'm watching the lecture or if my phone goes to sleep while I have the lecture paused, it backs out of the media gallery losing my spot in the lecture. It needs to be more compact too. Overall, poor user interface, not intuitive, and gaudy appearance."
29 January 2020,Alex Binnard," Normally fine, but the calendar's been broken for weeks. Calendar events created by teachers aren't available from any other context, so I can't get them without using the desktop."
28 January 2020,Thomas, To do widget isn't working
20 January 2020,Ronnie," Studio upload feature doesn't work - tried uploading a video, everything seems to be working fine, I can see it uploading, but once it ""finished"" uploading, it just disappeared. No success message, no fail message, nothing. Even a fail message would be better than nothing."
14 January 2020,Keira," Every class requires us to post discussions and to reply to other student's post. This app does not allow you to reply to other students. When your internet is down and you have to reply to a discussion before the deadline, this is a feature that needs to be available."
8 January 2020,Sanjeet Jain," Experience is fine, I believe there is a bug where the app is not allowing cleartext communication, breaking experience when adding some Canvas providers on Android 9+. Please enable the flag, implement a security policy if you'd like."
2 January 2020,Rockname, It's not soup
15 December 2019,First Name Last Name," The app is okay, I especially love the feature where you can look at your ""what if scores"" but besides from that, the app has a few errors. Sometimes when I navigate through pages it'll take me to an error screen, also sometimes if you were watching a video on one page and transition to the next pagFull ReviewThe app is okay, I especially love the feature where you can look at your ""what if scores"" but besides from that, the app has a few errors. Sometimes when I navigate through pages it'll take me to an error screen, also sometimes if you were watching a video on one page and transition to the next page it'll just playback and you have to find which page is playing it. Other than that the app is okay."
14 December 2019,Madison Flores," It does not notify me about anything, i checked the settings and the notifications are on, however, i get nothing and that cost me a final exam. please fix that issue."
10 December 2019,Shawn Patterson," It's not laid out in a very clean, efficient way."
3 December 2019,Jack Gale, The most annoying app to navigate I've ever had.
1 December 2019,Rolando C," Canvas app is OK, but it could be better. App is missing features that are available to web users. First, it would be nice if there was a feature to allow users to filter by the most recent graded assignment. Second, allow user to upload videos from their phones. This is a must as users have to logiFull ReviewCanvas app is OK, but it could be better. App is missing features that are available to web users. First, it would be nice if there was a feature to allow users to filter by the most recent graded assignment. Second, allow user to upload videos from their phones. This is a must as users have to login into the web version to upload video assignments. And finally, please integrate the assignment calendar to Google calendar or Outlook. I would also recommend a future redesign users flow in the app."
28 November 2019,Mostarda Azeda, Ruim
25 November 2019,Ken Backlund," Good app that falls flat due to numerous bugs and odd quirks. It have a hard time opening links to external files. This happens daily in mulgiple classes that you always go back to using Canvas in the browser instead. Uninstalling the app and only using the browser will rather save me time, so what Full ReviewGood app that falls flat due to numerous bugs and odd quirks. It have a hard time opening links to external files. This happens daily in mulgiple classes that you always go back to using Canvas in the browser instead. Uninstalling the app and only using the browser will rather save me time, so what is the point of this app then?"
24 November 2019,Andrae Jones," I think a update cleared my classes, and now I can't log in on my Samsung A50."
22 November 2019,Aspen Bethany," Really doesnt function well. The calendar tab constantly has errors, loses assignments that are due, etc. Super annoying issues with uploading and canvas navigation. Saves time and frustration to just use canvas on chrome."
19 November 2019,Kaden Collings, I had never seen an app be worse than the browser version until I tried this app
18 November 2019,Brent Miller, The biggest issues I have with this app is reading a book in it. One can not underline text and highlighting is very problematic. Lastly I am having trouble loading/viewing my class lectures. For that part it best done via one's web browser.
16 November 2019,Scott Fernandez," The app worked really well for a while, but then it stopped loading altogether. I tried uninstalling and reinstalling the app to see if I could reboot but the same thing happened. Couldn't even log in. It's probably just a bug that needs fixing. Hope they do that soon."
15 November 2019,Diana Verduzco," This app was so great I used it every day in class to follow lectures and keep up with the professor while still getting all previous information from the last slide. However recently the app wont let me open up the lectures my professor shares with us it always says ""file corrupted"" I've never had Full ReviewThis app was so great I used it every day in class to follow lectures and keep up with the professor while still getting all previous information from the last slide. However recently the app wont let me open up the lectures my professor shares with us it always says ""file corrupted"" I've never had this problem before and to my knowledge no other classmates are having this issue. What is going on :("
14 November 2019,ExPirEd jAm, Sometimes doesn't work.
9 November 2019,Luke Darby, Harder to use then browser version
7 November 2019,Brooke Vanderpool, Not working properly. Can't even submit an error report
4 November 2019,Blair Hulteen," Calandar does not work at all. Cannot view comments on assignments. Quite glitchy. When left with no computer avalible and only the app to use, its impossible to stay updated on class."
4 November 2019,Vince Reneckis, Really hard to navigate. I wish it was like the desktop version because this is too confusing and frustrating to use. The calendar won't show courses that will show on the computer.
31 October 2019,Holden Garcia, Cant load pdfs for its life
31 October 2019,Joey López-Cotaina," Doing assignments is every bit as janky as the desktop site in Firefox mobile. Loads faster, but I can't type in answers AT ALL, so it's useless. Pretty sure it's just a container for the desktop site, but somehow they messed up the input even worse."
30 October 2019,Alice Montcalm," I prefer the browser version of Canvas. My biggest problem with the app is the inability to change the time zone. It makes it frustrating having to constantly mentally adjust the due dates to the class's time zone. I have nearly missed assignments because of it, and it makes it confusing discussing Full ReviewI prefer the browser version of Canvas. My biggest problem with the app is the inability to change the time zone. It makes it frustrating having to constantly mentally adjust the due dates to the class's time zone. I have nearly missed assignments because of it, and it makes it confusing discussing projects and deadlines with other students. I use the browser version on chrome on mobile devices instead, even though it's harder to read and navigate, because it's still less of a headache."
29 October 2019,No Thanks, App used to show grades but now just a padlock. I have adjusted settings to show grades but still either nothing or padlock. App used to have a what if setting in the grades section but not anymore. App used to send notifications but not anymore. Thankfully nearly finished and won't need canvas soonFull ReviewApp used to show grades but now just a padlock. I have adjusted settings to show grades but still either nothing or padlock. App used to have a what if setting in the grades section but not anymore. App used to send notifications but not anymore. Thankfully nearly finished and won't need canvas soon.
28 October 2019,Aleksi Lange, It's not working by the code
28 October 2019,L A," Idk why it wont show our course calendar, i better just use the desktop mode on my laptop"
24 October 2019,Wesley Lofton," Whenever I download classroom files, i can't find the file. Where do I find the folder that has the file? Help!"
24 October 2019,Vixen Fox Sneaky, I felt like it didn't work out for me
22 October 2019,Arjun Sri, Ver 6.6.3 does not allow old courses to be added on dashboard
21 October 2019,Sumari Moon, I can't view files or pdfs
18 October 2019,Fredrik Selvig," Works fine, but haven't gotten any notifications for months"
18 October 2019,Tee - Cee Pope, Often freezes. Does not load articles.
18 October 2019,Lisa H," I agree with the recent posts about the missing notifications since the update! I used to love the app bc I can actually communicate and do work on my mobile device. Since the update, all the push notifications stopped working. I'm not happy about this at all. I don't get ""real time"" posts from my iFull ReviewI agree with the recent posts about the missing notifications since the update! I used to love the app bc I can actually communicate and do work on my mobile device. Since the update, all the push notifications stopped working. I'm not happy about this at all. I don't get ""real time"" posts from my instructor and/or classmates bc I don't know when new postings occur. I'd have to manually open the app to see if there's been any updates. The push notifications need to be fixed!"
17 October 2019,John Stephenov, Everything is good but there are some small problems. For example it is not clearly enough and when i want to change language i could not find ☹️
13 October 2019,Shashank Mulugu, Had a quiz during the class through the canvas app I changed some of my responses to the questions which didn't reflect after submission. I lost credit because of this. I have no choice but to use it as my class operates on canvas. I am aware I may be an outlier who faced this but I guess it's good Full ReviewHad a quiz during the class through the canvas app I changed some of my responses to the questions which didn't reflect after submission. I lost credit because of this. I have no choice but to use it as my class operates on canvas. I am aware I may be an outlier who faced this but I guess it's good to let the developers know the potential issues with the application. Other than the one off issue the app functions as expected.
10 October 2019,sheniqua davis, No notifications
8 October 2019,Wagma N, Really useful but I don't recieve notification even though they are all turned on
8 October 2019,Samantha Pitts, Very aggravated because this app decided to stop sending notifications to my phone even though my notifications are STILL turned ON. This could lead to me being late on assignments if I didn't check this app multiple times a day.
7 October 2019,Chrissy Nelson, Works fine on my phone but keeps crashing on my tablet and it's annoying...Rather use my tablet them having to lug my laptop...Wish it worked on my tablet
4 October 2019,M Curtis," I loved this app so much until the last update. Now it keeps telling me I am not enrolled in classes right now, but when I log in on a computer it is working just fine. I have tried reinstalling and everything else under the sun, but app still isn't working."
2 October 2019,Lilly Monk, Calendar doesn't show anything. No way of viewing timetables in the app which is such a necessary function on-the-go to check rooms for classes
2 October 2019,Massi Nissa, There is difference between the IOS version and the Android version. The IOS version is much better and easier to navigate please release an update.
1 October 2019,Christian Nweze, Cool
30 September 2019,Devin Andelin, I use it because I have to. I don't get why the back button is so inconsistent in this app or why I can't set a default start page. The to do list page is far more useful to a student than the courses page. I know what classes I'm enrolled in.
29 September 2019,T Oliver, it doesn't function like the site
28 September 2019,Chance, The rating prompt in the app will erase all of you data and require you to reinstall
27 September 2019,Kate," There should be a dark mode option that follows your system theme in Android 10. The built-in webviewer needs work, as it currently has such a huge padding and margin on the sides that only three to four words are on an entire line."
27 September 2019,p0cky, Goodluck getting anything done without being on wi-fi.
26 September 2019,Yishuan Zhong, Calendar hasn't worked for a year. None of the assignments load on there and just time out before anything shows up. It's annoying because that's the main reason I use the mobile version of canvas.
26 September 2019,Asad Pervez," For quite some time now the calendar in the app has stopped showing my classes and always reads 'no events today'. Even when I select all the calendars of my classes, unable to view it in the calendar tab. And that is the most important bit for me."
26 September 2019,Frankie E, Push notifications aren't working
25 September 2019,Andy Buchholz," Decent app, horribly slow It does everything you'd expect it to do but it's just super slow. It's not my device or internet it's just this app's design. Update it to something reasonably responsive and I'll give 5 stars."
25 September 2019,alexis tuggle, Its much better on a web browser. There are too many glitches for me to recomend downloading this app. Dont waste the spaceon this app.
24 September 2019,Imran Aziz, Xo. d I'?w 😗😵as ñ. C c cçccscçcçcccçc
24 September 2019,Guy McFeeters-Krone, Freezes when trying to view submission comments
21 September 2019,Shelly Madison, Log in issues. Terrible support.
21 September 2019,Kevin Kove, The canvas teacher app is worst than the student app.
19 September 2019,pt mn," I don't know what suddenly happened but when I logged out of my account to access a new one (a Microsoft linked account), I couldn't login anymore. I tried using the browser version and it worked just fine but whenever I try to login at the android application, it always says that the password/usernFull ReviewI don't know what suddenly happened but when I logged out of my account to access a new one (a Microsoft linked account), I couldn't login anymore. I tried using the browser version and it worked just fine but whenever I try to login at the android application, it always says that the password/username is invalid even though I have verified that both are valid and correct. Please help fix this issue, thank you."
17 September 2019,Gwendolyn Han, I can't watch videos in the app and when most of my courses involve videos this app doesnt really work for me. Otherwise it's a pretty good app.
13 September 2019,Anike Shoroye," When you open the app through the ""to-do""/assignment widget, the app doesn't appear in the ""recent apps"" page when you swipe/click the lower left corner on the galaxy s9. If you want to move between tabs ALWAYS open from the Canvas app button itself."
13 September 2019,Jaboon Palmer, Inbox crashes the app. It needs to be fixed.
12 September 2019,Brett Jackson, When I click the graded assignments notification I was normally able to see my actual grade. Now all I see is my submissions and empty rubrics and comments. Can you please show the actual grade on this screen like it used to be?
11 September 2019,Miria Reu, Inbox is causing the app to crash. Cannot send to any selected recipients.
10 September 2019,Day," I mean... It works, but not better than what I'd get by just using the website on a decent browser. Also refuses to show up in the active processes list if you ever switch apps, meaning you need to go back to the shortcut every time you need the app open. If you unfocus it also goes back from whatevFull ReviewI mean... It works, but not better than what I'd get by just using the website on a decent browser. Also refuses to show up in the active processes list if you ever switch apps, meaning you need to go back to the shortcut every time you need the app open. If you unfocus it also goes back from whatever file you were viewing, but it at least keeps track of what page you were on."
9 September 2019,Jil Freitag," Hope this is better than last year. App was difficult to use, slow and just awful"
9 September 2019,lilli kara, the to-do list and grades widgets won't load anything no matter how many times i refresh. please look into this and i can then give a better rating
7 September 2019,R Ant," Don't bother with this, I go to two different schools that use Canvas and the app couldn't even get me to the login page for either (even though I'm sitting within spitting distance of a working router). Just use your browser, guys."
6 September 2019,Werner Cedillo," Gimmicky interface, not the same experience as on the web. Random empty boxes without full assignment info. Tskes too many taps to browse between tabs and get to where you want."
5 September 2019,Harsha, Doesn't work sometimes.
4 September 2019,ella, nothing is showing up on the calendar but if i use my computer it shows up. why?
29 August 2019,Stephanie Martinez," Used to love the app, but now it no good because its not showing me my To Do list for my class which helps me stay on track. Please fix on Adroid."
22 August 2019,Kamna Verma, There is no English version of it..
22 August 2019,stephanie farnham, Glitchy at best
13 August 2019,Missy Hudgins, Please fix!!! My son's teacher sends me notifications and I go to the app to the calendar and nothing shows for any of the days at all. My son is in the 3rd grade. None of his classes show up. I'm on a moto z2 play if that helps. Just please fix.
9 August 2019,Kim Jahkim, not so happy as I've been unable to download my lessons to listen to it at my downtime periods. not cool for me.
3 August 2019,Ace Yo, Accuracy pls
2 August 2019,Angela Edward, keeps cutting off in the middle of video
28 July 2019,THESKELETONKOMMANDANT, very slow and lagging
27 July 2019,Gina Smith," I still can't get the ""Next"" and ""Previous"" buttons to work. Most of my courses require these so the app doesn't work for me. Does anyone have a fix or hack for this?"
20 July 2019,corazon england, would be better if there is a notification everytime a lesson or activity is posted
19 July 2019,staicey clauddette, having an issues with the app it wont open my exams
15 July 2019,Roo bambino," The app isn't current. I downloaded it to make my life easier, hoping I would get updates and notifications when there is a new post or something added or even a message. But it doesn't even show all of my classes! The only reason I haven't deleted it yet is the hope that it will actually be useful Full ReviewThe app isn't current. I downloaded it to make my life easier, hoping I would get updates and notifications when there is a new post or something added or even a message. But it doesn't even show all of my classes! The only reason I haven't deleted it yet is the hope that it will actually be useful oneday!"
10 July 2019,Edna Petersen, so many gliches and not able to maneuver very well.
8 July 2019,Taitianna Jone," can't login, couldn't even reset my password"
29 June 2019,Kuromi Boral, I can't log in my acc in this app however I can access my acc in browser.
26 June 2019,Philip Igo," view does not scale on my phone (samsung galaxy s7 edge), looks terrible. probably okay on tablets. Doesnt remember my login details either. everytime i have to search for the academy and input my username and password."
26 June 2019,Travis k, this is great that I can do homework etc. via the app. But what really bothers me is how messy the app is. When opening modules via the app the 1st module is always open and expanded. I must either close it or ignore it. Yes it's easy enough to close but it shouldn't be open. Either have them all beFull Reviewthis is great that I can do homework etc. via the app. But what really bothers me is how messy the app is. When opening modules via the app the 1st module is always open and expanded. I must either close it or ignore it. Yes it's easy enough to close but it shouldn't be open. Either have them all be closed or have the ones open of which the user had open prior to exiting. hope this makes sense. Been bothering me for 2 years and still not resolved nor replied to. I have sent emails. cheers
6 June 2019,Alexander Gordon Chen, use to work with my phone to see pdf and docs but I keep getting unexpected error now and can't open my materials on my phone anymore such is a bit disappointing
5 June 2019,Jakeya Woodbury, takes too long to load
28 May 2019,Miranda Miles," Sure, it gives you a list of to-dos, but I'd like it if I could access the assignments that don't have a due date -- like assigned reading pages"
11 May 2019,Philip Chervenkov, Past assignments and quizzes dont show up
10 May 2019,W.M. C.C.," An incomplete application compared to the web version. Although I have this app installed on my phone few years ago, I found myself use the web version more frequently than this app, which is stupid. For example, as a student, there is only a numbered grade shown in the app, but in the web version, Full ReviewAn incomplete application compared to the web version. Although I have this app installed on my phone few years ago, I found myself use the web version more frequently than this app, which is stupid. For example, as a student, there is only a numbered grade shown in the app, but in the web version, there is also a bar showning your position in the class, the high, the low, and the mean."
8 May 2019,Natanael Casanova, Too slow and my School does not appear
6 May 2019,Mikayla Breeden, Always an unexpected error. Please fix
6 May 2019,Nathaniel A.," Very poor. Limited capabilities, calendars don't load any items. Never once seen the items loaded after over a year of use."
3 May 2019,Hayden Bartlett, App won't open
27 April 2019,kevin harris, only opens half the time. make sure this is a secondary source of information/workplace material
26 April 2019,Marcos Lopez D., i don't receive notifications from Canvas
22 April 2019,Tone Guerrero," it was working fine until i got a new phone, now that i installed it again it won't even let me login or find my school! please fix 😞"
14 April 2019,Sandra Dee," keeps freezing. got an F on my test because it said I did not answer any questions!!! it is April 13 and once again, I had to uninstall and then replace it."
10 April 2019,Bre H," doesn't work. found my school. click on Portal error message says 403 FORBIDDEN click on canvas, screen changes to a blank white then back to the schools main screen"
6 April 2019,Giaban Tran, i cant log in with galaxy s10
3 April 2019,Nicole Pendleton, its kinda embarrassing how many issues there are with core functionalities of this app considering how widespread canvas is. My calendar hasn't worked in maybe a year and a half? And it doesn't sync with the internet version (viewing emails and assignments). I shouldn't have to think about whether tFull Reviewits kinda embarrassing how many issues there are with core functionalities of this app considering how widespread canvas is. My calendar hasn't worked in maybe a year and a half? And it doesn't sync with the internet version (viewing emails and assignments). I shouldn't have to think about whether to use the browser version or the app depending on what I want to accomplish in canvas.
29 March 2019,Brittany Davis, I don't have access to my class through the app.
28 March 2019,Trusty Coyote, you can't preview PowerPoint presentations in the app- it makes you open them in Google slides. You almost exclusively have to use canvas on a computer. It's so broken and frustrating to use.
28 March 2019,Edwin Holst, Worse than browser
27 March 2019,Trinh Trần Thị Hải, can't login after I select the school name
22 March 2019,Kakashiii Hot Take, doesn't integrate 100% it integrates 30%
15 March 2019,Hugo Arles, I can't get notifications from this app.... I've missed multiple assignments because of this
11 March 2019,Billy Duff," canvas sometimes fails to register submitted assignments, even though it appears to go through. I went through the entire assignment submission process on my phone, only to find out that it didn't actually go through when I logged into my desktop. this is a serious bug that's going to cause someone Full Reviewcanvas sometimes fails to register submitted assignments, even though it appears to go through. I went through the entire assignment submission process on my phone, only to find out that it didn't actually go through when I logged into my desktop. this is a serious bug that's going to cause someone to get a bad grade on something"
8 March 2019,Kat Chuong," I gave an extra star because it's nice not having to download documents to view them, but I hate it because if multiple notifications show up and I click on one of them, I only ever see that one notification and will never know what the others were (so I miss information because I refuse to examine Full ReviewI gave an extra star because it's nice not having to download documents to view them, but I hate it because if multiple notifications show up and I click on one of them, I only ever see that one notification and will never know what the others were (so I miss information because I refuse to examine every crack and crevice of each class to play ""what's different here"") OR I just get put on the dashboard. Notifications are useless"
6 March 2019,Domenic P, This application needs urgently to send notifications to the cell phone.
5 March 2019,A Google user, Nothing is showing up on my Calendar even though my teachers and I myself have scheduled something.
5 March 2019,Rida Baig, not alot of the assignments appeared on the app its not good
5 March 2019,Taylor Rose," I recently got a new phone and was hoping that all the problems I had before would be fixed, but they're not. The main thing is that it won't send my phone notifications, no matter what I try. Another issue I've had with both is that it doesn't mark your in-app notifications as read, even after you Full ReviewI recently got a new phone and was hoping that all the problems I had before would be fixed, but they're not. The main thing is that it won't send my phone notifications, no matter what I try. Another issue I've had with both is that it doesn't mark your in-app notifications as read, even after you open them. So when I get on the computer, I have all these notifications it says I need to open. And now, my calendar shows up totally blank. It makes life easier but has tons of issues."
26 February 2019,Adam Bretz, I would recommend going straight to canvas not this app
19 February 2019,Cory Hoofard," All discussions, announcements, and notifications fail to appear on the phone app. I use a Galaxy s7"
18 February 2019,S S," horrible experience! the teachers are just starting to use it at my college, but they are resisting the change and it affects us and the timing of assignments/due dates etc. currently app isn't even working as none of my courses are showing and ib missed a TON of notifications i could have addressedFull Reviewhorrible experience! the teachers are just starting to use it at my college, but they are resisting the change and it affects us and the timing of assignments/due dates etc. currently app isn't even working as none of my courses are showing and ib missed a TON of notifications i could have addressed before but now im FQED. DAMNIT CANVAS!"
16 February 2019,Olivia Galela, it needs some work on mobile
13 February 2019,Scott Sorenson," The app is good for quick access to your course. However, if having lots of discussions it could use improvement, like being able to show only unread posts. Or when being notified of new posts it should go directly to them when clicking the notification."
12 February 2019,Thea S. Bøwadt, After the update it is in Swedish for me and i don't understand it! 😥 (yes i am taking my master's in Sweden but everything is in English!) how do I change it to English???!!!
12 February 2019,A Google user, I don't understand this
7 February 2019,Catina Small Small, takes too long to publish
6 February 2019,Dominic McCamish," The app runs smoothly, but there are two huge issues I have with it: 1- While the Canvas website is ridiculous to navigate (seriously, who was allowed to design the UI and structure of the site?!) the app is even worse. There are large parts of the site you can't access at all via the app. 2- The apFull ReviewThe app runs smoothly, but there are two huge issues I have with it: 1- While the Canvas website is ridiculous to navigate (seriously, who was allowed to design the UI and structure of the site?!) the app is even worse. There are large parts of the site you can't access at all via the app. 2- The app itself is organized in a completely different fashion than the already badly organized website. It makes absolutely no sense. I've not seen anything like it since the early 2000s."
31 January 2019,Charles YangKhang, Takes way too long to load Discussion vs Chrome browser which loads it almost instantaneous. Please fix.
30 January 2019,Isaac Campbell, cant do everything on the app that you can on desktop
29 January 2019,sam, New update broke the entire app. It crashes when I log in and I haven't been able to use it at all.
24 January 2019,Christine Kennedy, Nothing shows up on my calendar feed. which is not true
24 January 2019,Valerie Casados, had it once work really well and when to upload it on my phone again and doesn't even let me long into my school.
23 January 2019,Just Floatin, OMG WORST APP MY STUDENTS RAGED AND NOW THERE THROWING ME STUFF.THIS IS SO SAD CAN WE GET 1000 LIKES
16 January 2019,Lena Randall," It looks user friendly, but if a request for a class doesn't go through there is absolutely no way to search or add classes you are currently in. It only has classes I took 2 years ago on record so I have to rely on my teacher to send a request instead of just imputting the information for the classFull ReviewIt looks user friendly, but if a request for a class doesn't go through there is absolutely no way to search or add classes you are currently in. It only has classes I took 2 years ago on record so I have to rely on my teacher to send a request instead of just imputting the information for the class manually. Incredibly inconvenient."
16 January 2019,Steven Cole, app does not look for pdf viewers or document writing apps when attempting to open files from instructors. please fix this fast!
15 January 2019,Ben Gruman," It has never given me a single push notification, which makes it basically useless. I am not going to open the app and manually check the ""Notifications"" feed all the time. Edit: It looks like this is a very common problem."
12 January 2019,Karli X, This is an edited review!! I had this app before and ir worked perfectly fine. But now I'm trying to login into it and it will not let me. I don't know what I'm doing wrong. And it won't let me reset my password. :( Please help
7 January 2019,A Google user, can't login shows 403 error
3 January 2019,Jack • Lincoln, gat a zero in Spanish
17 December 2018,A Google user, Poor organization
4 December 2018,Jennifer Stewart," Since the last update to the app...it stalls, crashes and does Not open...FRUSTRATED"
2 December 2018,Adrian Rafael, Hard to use. Has lots of bugs
