date,name,review
30 April 2021,Evan Patton, Trash
29 April 2021,VA1ER1E., Caca
29 April 2021,Lydia Burger, Blank screen when trying to access login.
28 April 2021,Kristina Espinosa," WORST APP, USER UNFRIENDLY YOU SHOULD PUT IN-APP CLIPBOARD OR AUTOSAVE UNSAVED WORKS."
27 April 2021,Alleyfrog, Won't let me submit assignments.
27 April 2021,Mukesh Gehlot, Worst app log in experience 👎
27 April 2021,Teegan Anderson-frink, Whever I download and try to use this app for school all I get after selecting my school is a blank white screen.
27 April 2021,LAQNDA HARRIS, This app doesn't show me exactly what is due for the upcoming week for my child as the parent. I am not able to select a favorite to review their schedule. I have to open each individual class to see what is due. Please fix this.
26 April 2021,Mr. Relax, It sucks
26 April 2021,Chris D., Meh
25 April 2021,Autumn Phillips, This app is awsome but it sucks cause I have to do school so I give 1 star
23 April 2021,Samantha Stewart," If only this would download to my phone. Galaxy S10, lots of storage avaliable. But all it does is buffer forever. Any reason why?"
22 April 2021,Satish Babu, Worst app
22 April 2021,rocio castillo, The most recent update makes the app pretty unusable sadly. I cant even open modules without it crashing on me.
21 April 2021,Zacarias Noyola, This app is Rice-dog-hotdog-school WATER
21 April 2021,Ben Matheson, Broken app
20 April 2021,Robert Fligor," The desktop website works perfectly fine. This app is a pain to use. Google drive integrations do not work 90% of the time, so it is impossible to get work done without a laptop handy on the go."
20 April 2021,Savannah Snacks, this app makes me want to die
20 April 2021,Elijah M, This app worked just fine until this week. It is now completely unusable as it constantly crashes whenever opened. Please fix this. (I am using a S10+ if that helps).
20 April 2021,Joya Mir, This got me grounded
20 April 2021,Alex Black, It's school so it sucks
19 April 2021,snoop berto, I only use this for my dance and for my paper work it is no help
19 April 2021,Ashley W," App runs very slow, takes a while to load when you can even get it to load. Better to just log in on desktop to review information."
19 April 2021,Yoongi's_WayvJ," I hate school, so therefore I hate this app."
19 April 2021,Johanne Camille Fermalan, Puro pa assessment yung prof di naman nagtuturo 😃
19 April 2021,Armaan Vachani," App used to work fine. Now I can't load into the modules, see grades or comments, view documents, or submit my assignments on here."
19 April 2021,Work_In_Progress, I just dont want to do school work
18 April 2021,Serenity Dye," takes away assignments after you click on them, even if they're unfinished. Leaves missing assignments to be seem all the time."
17 April 2021,Sanket Mahajan, Worst app ever
17 April 2021,Cow's Life, It dosnt save my work
16 April 2021,SUN MI, Can you add bookmark in pages i couldnt add bookmark
16 April 2021,MmM No, Bad bad bad bad bad BAD
16 April 2021,o k, School
16 April 2021,Nathanial Ortega, I can't find my school
16 April 2021,RaccoonOnCoke, It doesn't work 99 percent of the time and when it does it takes forever to load
16 April 2021,Matson Geppelt, Doesn't function well
15 April 2021,Kr4k3n, The app is basically worthless. You can't see what grades you were given on an assignment nor can you turn in most types of assignments. Google classroom is better tbh
15 April 2021,Drac Hula," Fy faen så drit, varslinger fungerer ikke, kalenderen fungerer ikke, redigering, lagring og det å levere inn en oppgave fungerer ikke. Normalt er jeg saklig, men her er jeg så provosert at jeg faen meg ikke gidder. Det sier litt hvordan jævla retard det er som sitter på toppen i skolesystemet når viFull ReviewFy faen så drit, varslinger fungerer ikke, kalenderen fungerer ikke, redigering, lagring og det å levere inn en oppgave fungerer ikke. Normalt er jeg saklig, men her er jeg så provosert at jeg faen meg ikke gidder. Det sier litt hvordan jævla retard det er som sitter på toppen i skolesystemet når vi blir tvingt til å bruke en så rævva app som det her."
15 April 2021,solitude_boi," Thx for ruining my time in quarantine, all i ever do is this stupid app and now it dosn't even work on my phone, wasting my time and making work even harder my sign credentials no longer work except for on computer and all together just a very rough set up, especially being a student and having all Full ReviewThx for ruining my time in quarantine, all i ever do is this stupid app and now it dosn't even work on my phone, wasting my time and making work even harder my sign credentials no longer work except for on computer and all together just a very rough set up, especially being a student and having all this free time in quarantine but instead stuck all day every damn day doing this, btw google drive is better"
15 April 2021,Heckin Bopper, Dog water
14 April 2021,CeloGoCrazy, Honestly slavery
14 April 2021,Drip Goku, Bad
14 April 2021,Orgicc, Dont like it school forces me to use it
14 April 2021,soggy potatoes, It doesn't save work properly and eats up data plus the new update just sucks
14 April 2021,Alma Lira, I don't like this app
14 April 2021,Elissa H, I downloaded this app to facilitate easier class discussions which are a big part of my overall grade for my class. I use the computer for everything else but this app doesn't even get past the setup page. I cannot link to my listed school. I see it. I select it. Nothing happens. Just a blank screenFull ReviewI downloaded this app to facilitate easier class discussions which are a big part of my overall grade for my class. I use the computer for everything else but this app doesn't even get past the setup page. I cannot link to my listed school. I see it. I select it. Nothing happens. Just a blank screen. I'm uninstalling this app.
14 April 2021,Kyla Hudson, I hate a school so much it's so stressful and it seems like you never get a break
14 April 2021,Aleja Reed, What is the point of this app it's terrible literally everything about it.
13 April 2021,PB !, Literally doesn't work
13 April 2021,Loriexx," It's so hard to pass files in this app, I always pass my activities late because I have to wait for 20mins to pass 1 single file(less than 5mb file) I hate that my teachers are requiring us to use this app, I hate online school and I hate Covid."
13 April 2021,Abel Valko," Terrible app. Not at all intuitive, conplicated notification settings that don't always work, basic features missing."
13 April 2021,Gabriel Huber, Terrible
13 April 2021,William Preston," I listen to my class while at work or while driving using the Bluetooth on my phone after the last update I cannot open ""narrated lectures"" on the app and grades reflect this."
13 April 2021,Colton Loving, Terrible slow my website is down hard to manage around
12 April 2021,kenken cabulagan, It doesn't display the course
12 April 2021,Bennett Carter, School sucks
12 April 2021,Renuka Pogula, No matter how many times i tried I couldnt login It shows to have some problem with the password even if it is correct Why is everyone even using this app
12 April 2021,Jess Hodges, Calender doesn't work
10 April 2021,Tiffany Jewell, I'm an Excel high school student and ur telling me not only my school doesn't exist but I don't have an account get ur info straight because ur wasting everyone's time
10 April 2021,Ajahina McIntosh, I hate this app its the worst
9 April 2021,Bailey rouse Hi, Whoever made this app can throw some hands with me
9 April 2021,Derek Brantzeg, Can you fix the fact that the app crashes any time I open an assignment or try to turn it in?!?!?!?!?!?!?!?!?!?!?!?!?!?!?
8 April 2021,chantale penner, So far I haven't even been able to log in to my student account!
8 April 2021,lisa underwood laughlin, It takes up so much storage
