date,name,review
29 September 2020,michelle chisambo, Great app am able to do my studies well everything is organised and i rarely have problems with it
28 September 2020,Jon, Setting up notifications can be slightly problematic/annoying. There are many options and no way to change multiple at once.
28 September 2020,dm," Wonderful app for school, but nowadays whenever I try to open the app to view anything, nothing will load for me and the screen will be blank"
28 September 2020,Gamer69, User interface is ok but it doesnt have dark mode and i hate burning my eyes just by checking my grades in middle of the night
28 September 2020,Cynthia Gallup, I love this! It's simple to use and I can immediately see my grades. It also makes due dates more obvious than they are when I go to view them on my PC.
27 September 2020,James Edward Labrador," We're using this app for our online class and it is good. But one more concern is about receiving notifications. I've already used the app in various devices such as Oppo and Samsung. In Oppo devices, when the push notifications are turned on, the app notifies me whenever our teachers post new assigFull ReviewWe're using this app for our online class and it is good. But one more concern is about receiving notifications. I've already used the app in various devices such as Oppo and Samsung. In Oppo devices, when the push notifications are turned on, the app notifies me whenever our teachers post new assignments, announcements, etc. However, in Samsung, even if the push notifications were turned on, I couldn't get any notif. Is this about the device? I hope you could also lend some help. Thank you!"
26 September 2020,Joshua Edward Lagasca, Great platform. But I'm having trouble with the series type of modules which requires completion of all prerequisites while we don't have sustainable connection which has cost me lessons.
26 September 2020,Kranmanee Boonchung," Nice, and easy to use."
25 September 2020,Drake Hei," Good app and much more fluid than the website. However, some things do not show up in the app. There was group sign up sheet in one of my classes that was only visible on the website."
25 September 2020,Miya Webb, A little slow but very convenient
24 September 2020,Aidan Stay, Some videos will not load. on the whole good
24 September 2020,sylvera yeboah," Very easy to navigate through. I love it for the convenience it gives me as well, by displaying my most recent grade score on my active course's."
24 September 2020,Josh Farmer, Will this app work with Android 11?
24 September 2020,Eugene Alvarez," I give this app. 4 stars because although the new update is great as far as calandars, notifications, and learning media, the app. will not respond unless you upgrade. Not many students know that in order to get their Canvas app. to work (""It was working before?"") the student need to know the app. nFull ReviewI give this app. 4 stars because although the new update is great as far as calandars, notifications, and learning media, the app. will not respond unless you upgrade. Not many students know that in order to get their Canvas app. to work (""It was working before?"") the student need to know the app. needs to be updated something Canvas does not inform the students in the app. (That is why it lost a perfect score). However, the mobile app. is far better than the computer or lap top program."
24 September 2020,Spencer h, Great
24 September 2020,Matthew Stephens, Great app. add an open on chrome option when clicking on a link or request desktop site function.
23 September 2020,Delfina Leyva, Its a nice app but its for school and i hate school
23 September 2020,pix, They should have a dark mode option
23 September 2020,Lucia Forseth, I love this app. It helps me out a lot 😉
23 September 2020,Mayra Rogers, So far so good
23 September 2020,KatieKTent," Some things need working, like the ability to open chrome from the app, it gets annoying trying to copy and paste a link"
22 September 2020,Mike Nathaniel S. Accad," You need to simplify this because most teachers aren't techy and get confuse with the app's tool, but overall good app."
22 September 2020,Rodolfo Ferreira," This is a very useful app! Please, add a calendar widget! It'd definitely be a great adittion to it. :)"
21 September 2020,Jeff Downs," This works pretty well. I would like it more if it showed more information in the notifications. Also, if there was just one notification for the discussions, even per topic, that would be preferable to a notice per posting by individuals."
21 September 2020,BAM B.M," i would love for this app to put the grade right next to the percetnage for all my classes, and not have to keep clicking the pencil button to type soemthing up."
21 September 2020,Linda Blower, does the job
20 September 2020,LSingletary20," I really like this app since it helps me stay organized, but I wish that there was a way to be notified within a certain amount of time before an assignment is due if I haven't turned anything in yet."
19 September 2020,Lanloesh gan," Great app, just wish it had nightmode for the app and the desktop app"
19 September 2020,Adam Collester, App actually runs really well. My only issue is that sometimes struggle submitting assignments through a secondary app like CamScanner. Really wish that was a little simpler. But other than that it runs great and I like how I can access my high school and college canvas' when needed.
18 September 2020,Albert van der Westhuizen, Very good.
18 September 2020,iby durojaiye, Useful for my coursework
18 September 2020,Jason Antivola," For some reason, after the update the keyboard doesn't show up ㅜㅜ because of that i got a low score in our science quiz"
18 September 2020,Marcel G, Easy to use only thing I'd request is if something is turned in marked as turned in on whatever section you look at it.
16 September 2020,Ariba A, Love the To Do list.
15 September 2020,Neil Jarvis, It nice but the app is a bit trickier to use
15 September 2020,Rubaiyat Tasnim Rashid," I dont know why but even after changing the settings on Canvas, I dont get notifications for any announcements or any grades posted. Not only me, but to a friend as well. ZERO notifications from Canvas when its an important app for school. I hope youll fix this issue soon."
15 September 2020,Cynthia Patience Oyella, Dope
15 September 2020,Nikhil Teja," Canvas was great in the beginning for the online classes. But now, it became too damn slow. To join a session it is taking 15 - 20 minutes (ended up missing the classes and is very annoying 😑)."
15 September 2020,William Castile, Tough to use at first but you get the hang of it fast.
15 September 2020,naakane," It's a pretty good app easy to navigate and pull up all my class work, though I wish it would send more notifications sometimes I dont get any notices."
15 September 2020,Alessandra Roza, Canvas is excellent but does not have the option to 'raise the hand'
14 September 2020,Molly Sue, The app works well just doesn't have some of the same options the apple version does. My teacher wanted us to scan our work and submit it through the app and I don't have that option.
14 September 2020,Cecillia Corrales, Works pretty well. Sometimes it glitches out but not too bad. It's convenient on the go.
13 September 2020,Qui," Downloads always fail whenever I leave the app. It's a waste of time waiting for the file to download, especially with slow internet connection. Hopefully the app developers let downloads continue in the background. It would be really helpful for us students."
13 September 2020,Gabby McGuire," Love it, makes online classes very easy!"
12 September 2020,Caitlin Carle," Frustrated that after a recent update, the text field when in a reply (specifically a reply, not a new message), doesn't allow predictive text. It seems to be interpreted (by all keyboards on my phone) as a non-predictive field. Makes typing back to students cumbersome."
11 September 2020,Sam Regalia, Good enough but has its times where it doesnt wanna work
11 September 2020,Maddy W, Dark mode please :)
11 September 2020,Jose Alfredo, I use this app a lot and the only quark I have with it is that it would be nice to swipe between announcements from the instructor. It annoying having to go through the visual similar announcements. A swipe feature would be great on both the app and the website. Other than that it's been amazing.
11 September 2020,Emmanuel Asamoah Adjei, I give it 4 stars because of the interface. I think it should be the same as it is on iPhone.
10 September 2020,Karkle Is Dead," The app isn't terrible. It's formatting is meh and it gives me so much school work I feel like I'm gonna puke sometimes, but it does what it should."
10 September 2020,Ma. Louella Salenga, Wish it had a canvas for teachers.
10 September 2020,Carmel Abucay, How I can delete my reply using android?
9 September 2020,Riio, Maganda ang app pero ayoko nung lesson.
9 September 2020,Glyza Corpin," Alright, I guess it's my partial fault. But the app should've appear my course invitation. Thank god I decided to open my account in the browser and figured out how to accept course invitations. Seriously, this app could have been a great one, but fix your problems first, continue to improve this apFull ReviewAlright, I guess it's my partial fault. But the app should've appear my course invitation. Thank god I decided to open my account in the browser and figured out how to accept course invitations. Seriously, this app could have been a great one, but fix your problems first, continue to improve this app and I know it will be a great app someday that will really help teachers, students and parents."
9 September 2020,Steven Choi," Very useful and handy when u dont have ur laptop on u, however it does glitch or slowdown sometimes."
8 September 2020,Josephine Naiyanoi," Good,But i would advise you send notifications when there is new assignment."
8 September 2020,The Prior gals," Would LOVE to give this app a 5 star but the app sometimes does not work and the due dates are not clear. My emails will not turn on as Read and it is putting me on courses that I do not even have that year! BUT overall I use this app a lot and recommend getting it! Thanks! P.S Please fix the video Full ReviewWould LOVE to give this app a 5 star but the app sometimes does not work and the due dates are not clear. My emails will not turn on as Read and it is putting me on courses that I do not even have that year! BUT overall I use this app a lot and recommend getting it! Thanks! P.S Please fix the video upload. I can not upload stuff, have to go on website to upload but I want to use the app"
8 September 2020,Jesus Hernandez," This application has been great for me. The functionality of it is fluid, which offers great classroom attendance and work station if I am not home or on the go pocket learning. The only option that does not work for me is that widgets will not display anything at all, projecting only a light or darFull ReviewThis application has been great for me. The functionality of it is fluid, which offers great classroom attendance and work station if I am not home or on the go pocket learning. The only option that does not work for me is that widgets will not display anything at all, projecting only a light or dark themed empty block. Please fix this bug!"
7 September 2020,Darvin Enriquez, notifications are not accurate
7 September 2020,Rick Valdez-Preciado," Good interface, Id say my only issue would be the compatibility with my chromebook. Some docs need to be opened via the web rather than the app. Besides that, everything is great!"
6 September 2020,Leah Elborn, Great to use. Can access a lot of my work. Sometimes I have trouble accessing the library though. It could conflicts with browser
5 September 2020,Lance Diamante, Needs more Dark mode
4 September 2020,Naibis Team Forth Group, I enjoyed using this especially during online classes I'm giving this app four stars since it takes too long to load the website nor app after registration please fix this sincerely when it comes to troubleshooting on accessing the app on laptop and android after registration
4 September 2020,Tirena Mcquay, Good for school get all the messages for your class
4 September 2020,Alexis Daniel Leyva," Es una buena aplicación solo que en las opciones de grabar allí mismo esta limitado, dado que no sé puede pausar y otras opciones semejantes"
3 September 2020,Joaquin Catalan, Add dark mode pleasee🥺
3 September 2020,Felnard Suropia, PSU BELOVED
2 September 2020,Whitney Z, Great way to access study material on the go. My particular program uses test out videos and exams so they don't always show up on the mobile platform but it is still useful!
31 August 2020,Jay Parker, Great but could be better with due dates notification
31 August 2020,Naga Jyothi, Canvas app I really good for studying in this online classes
31 August 2020,Sara Nassef," It makes it really easier to upload photos and videos for assignments.. one thing only annoys me. Sometimes when I try to upload videos to Studio, it goes to the whole uploading bar then disappears. I have to go to the process for 3 or 4 times. Other than that it really makes virtual learning much eFull ReviewIt makes it really easier to upload photos and videos for assignments.. one thing only annoys me. Sometimes when I try to upload videos to Studio, it goes to the whole uploading bar then disappears. I have to go to the process for 3 or 4 times. Other than that it really makes virtual learning much easier."
30 August 2020,Thabiso Pilusa, The app is excellent. I enjoy learning both the course and it.
30 August 2020,gish," You can't view all assignments or quizzes. It's still pretty neat and comes in handy when I need to message my teacher or check announcements, assignments etc. when not around my computer."
30 August 2020,Tapas Biswal, where is the link for downloading this apps in laptops .i want to keep it both in my mobile as well as laptop ..
30 August 2020,Dwayne deLung, Works surprisingly well
28 August 2020,Amanda Lauver, Overall good app to supplement desktop website. Wish there was a feature to toggle to unread responses in discussion boards though. It can get pretty tiresome scrolling to read a new comment or post.
28 August 2020,xCookieh Kinx," It's good, but it glitches somtimes when showing me my classes. Other than that does what it needs to do"
27 August 2020,Paturu Lakshmi devi, Wow!! This app is awesome it is really helpful
27 August 2020,Diana Salazar O., good
26 August 2020,Tiffany Louise Ozherelyeva LLBP, Easy to use and navigate. Helps keep me up to date and within access to all my course material and grades. Does what it is meant to do 😁 My only peeve is the widgets are not seamless and often freeze.
26 August 2020,Melissa Munden," App does what it's ment to without fail! Only suggestion would be to put quick links in the assignment page to copy/paste, and options for formatting changes. Also sub categories in home page and within each link is(assignments, modules, to do) giving user options to navigate more conveniently and sFull ReviewApp does what it's ment to without fail! Only suggestion would be to put quick links in the assignment page to copy/paste, and options for formatting changes. Also sub categories in home page and within each link is(assignments, modules, to do) giving user options to navigate more conveniently and set reminders on due dates and auto form fill templates."
26 August 2020,Evona Higby, I would have to say that I have not had any issues as of yet. I am happy with what I am able to do and no disruptive updates.
23 August 2020,Pb, I wish Canvas will create a dark mode theme :)
23 August 2020,Sharleen V., I wish I could see my test questions but other than that LOVE this app for doing my schoolwork on the go.
23 August 2020,Ezekiel Ybarra," Great app, but can't reply to people on posts or boards."
23 August 2020,Juan de Patatas," Better now, but still a bit hard to navigate."
22 August 2020,Md.AbdulRahman Hassan, The In-App feel is really good... aesthetics well sealed...the only thing which stops me from giving 5 is the Login Process...it's so complicated...and why is not the Login Page available on the app..!!! Kindly make the Login API available on the first start! Otherwise Great app..!!
21 August 2020,Matt Deno, I find it frustrating that we cannot edit our discussion board comments using the app unlike those used on the web site. This is a major oversight to the discussion and editing process used by students.
21 August 2020,bebe k, Good
20 August 2020,Jupiter J, The app is very helpful im able to do my work with ease
20 August 2020,Ya_boi_darebear, Great game good story plot but you should always controller support because the interact button is hard to press
20 August 2020,Eta Carinae," PLEASE give Canvas a dark filter, especially for desktop version"
20 August 2020,alvin lewis," Great app, minus a minor bug here and there, but overall great!!"
19 August 2020,Jazz G, I love this canvas app. It makes accessing my classes so much easier and faster. Playing videos on the app did cause me some issues though. Although I could watch my lectures there were some technical issues once in a while.I would just go to my school canvas web page to watch my lectures.
19 August 2020,Izzabella Dagli, How can i delete my comments?
18 August 2020,Krystal Yim, I generally don't use it that much but I have a recommendation of letting students pin assignments from the modules to the top of the page and/or make their own custom to do list with description
17 August 2020,Deloris Brown, Great for learnig and seeing your academic progress and keeping up with everything your learning.
17 August 2020,bRIAN, Good but needs dark mode
17 August 2020,Romilei Veniz," Its okay, i just dont like fact that the classroom chats look like the ones in the browser and the fact that you have to zoom in on the text box to see what you're typing then zoom out again to see replies."
16 August 2020,Karan Patel, Great application.
14 August 2020,Mewzyk, Great app but could you add a dark mode feature? Also add it on the browser 😁 thanks
14 August 2020,Eva Ruiz, Easy to use
13 August 2020,safari liberateur, pleasing
12 August 2020,winalee rivera, The app is good. But the quizzes won't open. So I need for it to open on the web. Please fix that? I am only using phone for online class and it is a bit of lag in web.
12 August 2020,Big BoiG, awesome helps me with school
12 August 2020,Cameron McGill, Can't even access my district; it stops at a blue screen
11 August 2020,Evna Eliacin, I can see my teacher 😄😄😄😄😄😄😄😄😄
10 August 2020,Michael Mutemwa, Good app but underutilised by the institution.
10 August 2020,Tiana Lewis, Very convent!!
9 August 2020,Emily converse," I love the app, its just a few minor things i wish wad availble. For example, in the duscussiin boards, it would be nice to be able to go directly to your post to see who as replied to it, instead of having to scroll all they way through, or even with the assignment boards, it would be nice to be abFull ReviewI love the app, its just a few minor things i wish wad availble. For example, in the duscussiin boards, it would be nice to be able to go directly to your post to see who as replied to it, instead of having to scroll all they way through, or even with the assignment boards, it would be nice to be able to upload assignments to waypoint without having to open the browser, I can do it, but not all files are compatible, like they are with the browser. But, I love the idea of schooling in the go...."
7 August 2020,Anand Doijode, Still have a long way to go. Needs a lot of improvements. Especially in announcement section.
6 August 2020,Bird Dog," Pretty good app much better than what we were previously using however I am having no luck using the upload to canvas / submit assignment feature. Samsung S10+, Android version 10, and the latest update of canvas as dated Jul 28 2020"
4 August 2020,Madeline Checo, I like the idea of having the classroom assignment at my finger tips the only issue is that when I go to respond to fellow classmates post I can't see what they wrote as I respond. Making it hard to response back. And sometime you can not open up the webpage it provides you with.
1 August 2020,Sebastian Beresniewicz," Second best education app I've used. I have used many different Apps for Education over the past few months and I've also seen my child use two or three different ones for school. Coursera definitely offers the best but this one is a close second. It's really easy to use and has a ton of functionaliFull ReviewSecond best education app I've used. I have used many different Apps for Education over the past few months and I've also seen my child use two or three different ones for school. Coursera definitely offers the best but this one is a close second. It's really easy to use and has a ton of functionality. The only thing keeping it from 5 stars is that I cannot download lectures , especially the video ones, to watch them offline and that's a pretty important feature for me"
30 July 2020,Victor Sewe, Great
30 July 2020,Honey Pravallikaa, Good
30 July 2020,Samuel Benson," I've been using it for a long time, and it works."
29 July 2020,malcolm freeman, Does what I need it to do for the most part. During peer review assignments your not able to access the paper but other than that it's good.
26 July 2020,TPK B, Really useful for checking class content. Would be 5 stars if it were possible to do assignments.
25 July 2020,Buck Who?," This app is really good, but it could use some fixes. The to do widget isn't sinking to.the app. And, its a bit weird that the widgents support a dark theme and the app doesn't. Having a dark them would really help a lot of people."
24 July 2020,Ashish Kumawat, Good
24 July 2020,Cheryl Arruda, Overall good experience
22 July 2020,Vandana Nagle," This app is amaaaaaazing!!! But only one thing ,that the discussion sector isn't too good , makes chats difficult , otherwise it's tooo good 👌"
21 July 2020,Ny Cornelius, Sometimes I find it easier to go to Microsoft Word and upload work from there. Maybe it's just me.
21 July 2020,Jaden Lorenc, Good app with only a few weird quirks
20 July 2020,Kris K88, Sometimes doesn't mesh well with my Allo 1 Gig wifi but overall helps me manage my classes when I'm out and about away from my desk. As an online student its helpful to have this in my pocket for easy access to assignments
19 July 2020,Yensi Gonzales," It needs an update. Joke how I get notifications of new discussion post, however, I don't like the fact that I have to scroll through the whole post to find the new alert. I wish it could just take me directly to the new post"
19 July 2020,Subhash Sharma," Experience is somewhat okay ,but needs improvement in the front of user I'd and interface as we can't do multiple classes from one mail id"
19 July 2020,Hannah and Ava Fitness strong, It la good😄😄😄😅😅😅😅👘👙👚👚💭🗯🗯🗨🗨🗨🗨🗨💬
19 July 2020,Rennie Onders, Pretty intuitive. Does what it is intended to do.
15 July 2020,By Breland LLC," I bought the Tab S6 because it had the PIE OS. I thought the functionality of canvas and Mcgraw Hill apps would work much more efficiently. This is not the case! The scrolling and selective, movable tabs are extremely difficult to move. The SmartBook won't even allow scrolling for reading the pages!"
14 July 2020,Mildreda Collado, It is friendly user app for pathway student like me. I learn a lot for this is online class of BYU...
13 July 2020,Abby. D, All this really needs are better notifications...but an overall good app.
13 July 2020,Eula Coutee, Freeze up at times
11 July 2020,Leo Angelo Pua, There are features in the browser page of canvas that are not available in the app. I wish that they'll add them in the future. Also stabilisation of the app is okay. Needs some time to fully understand and maximize.
10 July 2020,Eric Canada, Could use some enginering in the light of being more user friendly with the discussions
7 July 2020,abhishek akshara, A go-to place for students at uni adelaide... great user interface and usability
6 July 2020,Agada Chubi, Okay
6 July 2020,Omar Franco, Its a good app but its kinda hard to use the labs on my phone if I could it would be so much better
1 July 2020,Sunil Thengne, Please improve the video player. Otherthings are fine. Just please improve the video player or change it with another one.
27 June 2020,ramachandra rao, The grades are not increasing even though the marks scored is out off but it shows 89% only.
27 June 2020,Dua Hyjazie, The app doesn't allow you to use mobile device to complete assignments.
24 June 2020,Hilaria Gonzalez, So far good i read some bugs are fixed which is great!
23 June 2020,Gavan Jones," Pretty good. Not as good as the website, but getting better."
19 June 2020,Ryleh Rapplean," Good interface, not all that buggy. The notifications show up as a block and even if you click on them they don't go away so that's a little funky, but overall it's functional. My first semester the calendar in the app worked, but after that it hasn't worked. The agenda function works, I just wish IFull ReviewGood interface, not all that buggy. The notifications show up as a block and even if you click on them they don't go away so that's a little funky, but overall it's functional. My first semester the calendar in the app worked, but after that it hasn't worked. The agenda function works, I just wish I could manually cross off assignments such as if I had done them, but they weren't turned in on canvas itself (e.g. in-class worksheets). Tbh, I have to use it so this review doesn't matter much."
19 June 2020,Mickayla, This is a very confusing app and I don't get notifications they won't pop up on my phone.
19 June 2020,SuperPokefan15, It works well
17 June 2020,Raj kumar Vemula," Please change the UI, it looks somewhat old fashioned."
17 June 2020,Weston Junker, Ooo8oooooooo you can come by 8y
16 June 2020,Josef Lillo, Solid
15 June 2020,Jessica Patterson," Ready to open and easy to navigate except when scrolling through announcements. Once I'm done reading an announcement and press 'back', it takes me back to the announcements page, when frequently, I'd like to just exit and be at the same announcement number."
13 June 2020,jeremiah penny, It hasnt glitch yet (knock on wood)
12 June 2020,Rita Karlow, Easy to use
11 June 2020,Chris Stratton, Still learning but it is user friendly
11 June 2020,Hunter Fox," Great app, very limiting on a phone. But useful"
11 June 2020,Amy Miller, Works pretty well for a shortcut to your student account. Doesnt always update emails in real time but its handy to have on your phone.
10 June 2020,Madeline Larson," The dashboard is not the same. I cannot see a timeliness of events and I don't have all of the grade book functions. But, it is helpful to have a snapshot of my studies on my phone."
10 June 2020,Kaylee Muise, Has some hiccups but works really well for submitting assignments and seeing courses
10 June 2020,Aman Rauniyar, It doesn't have all the functions available as in the website visited from a computer.
9 June 2020,Igenie Chacha, Good for school I wish it came with notifications.
8 June 2020,Hekmatullah hotak, Good
8 June 2020,Bluecrazy200 !, It's good but I hate school.
5 June 2020,Sarang Pande, Good exp.... Quite helpful in many cases
4 June 2020,Miranda Munoz, Great app but only problem sometimes it takes a while to load.
4 June 2020,Aravind Iyengar, For some reason the UI breaks every so often. The page I'm trying to get to gets overlapped with the page I just left and I can't see or tap amything
3 June 2020,Abhishek kumar, Good
2 June 2020,Connor Willis, I like the app. A homework due notification before somethings due would be a nice touch.
29 May 2020,Gregory Rosemart, It's quite good
28 May 2020,Alex Labalpiny, Good
26 May 2020,Edwin Tan, laggy school
25 May 2020,August Paterno," Not bad, most issue come from teacher set up, so maybe structure that better?"
24 May 2020,Buster the Dog, Its good for school but takes up more space than what it should be used for.
24 May 2020,Harshita Mudgal," The app is really good 👍...In fact, perfect for online studies during Quarantine. But it runs completely online. I think at least we should be able to see already viewed courses... That would be even better..."
24 May 2020,Nyagero Jane, Super nice and help me
23 May 2020,Braddock J Alexander, Some items do not update correctly on app vs. Desktop version.
22 May 2020,Abdoullah El," Great app, very useful but PLEASE add dark mode feature"
21 May 2020,Mitchell Swartzell," Does it's job well, but school is a drag so I'm giving it 4 stars"
21 May 2020,Winter’s Rose, I want to die.
21 May 2020,Esperanza Vallejo, Wish the comments from group would stay up
19 May 2020,Rosanna Torres, Not enough clearity or details
19 May 2020,Xino, Its ok
19 May 2020,Kevin XL Gamer, Only 1 Problem. Im using a Samsung A20 and its my personal Phone and Main Phone and the built in PDF is causing my Notification Tray going Up and Down repeatedly and its annoying me and frustrating me. We need to fix that bug where your Built in PDF is dragging my Notification Tray automatically witFull ReviewOnly 1 Problem. Im using a Samsung A20 and its my personal Phone and Main Phone and the built in PDF is causing my Notification Tray going Up and Down repeatedly and its annoying me and frustrating me. We need to fix that bug where your Built in PDF is dragging my Notification Tray automatically without me touching the phone and its Litterarly annoying me and Cant work like that it increases my anger and I kept on resetting my phone but i found out this app has the PDF Notification Tray Bug.
18 May 2020,A'Miri Morales," It works great!! Perfect for submitting assignments. My only issue would be the problem with submitting large videos and the frequent stopping of submissions. While submitting work it would just sit there saying it was prepared to submit but not go all the way through. Other than that, the app is grFull ReviewIt works great!! Perfect for submitting assignments. My only issue would be the problem with submitting large videos and the frequent stopping of submissions. While submitting work it would just sit there saying it was prepared to submit but not go all the way through. Other than that, the app is great!"
18 May 2020,Israel De La Torre," Easy to use. Though the ""what-if grade"" function is buggy. For example, say I got a 30 out of 40 on a test, and input 35 to see how much my grade would change, instead of the overall grade going up, it goes down. I did the same thing on the site, and did not have that issue there."
18 May 2020,Royce Dias, At a time when many notification arrive I am not able to open any certain one. Once clicked on one notification all other ones get disappear.
17 May 2020,Jason Calliste, The app works well. One suggestion: please add the option to view details on grades from the app
16 May 2020,PASCO RONALD JHAN L., Why it has no courses available on my account?
16 May 2020,Liu Chuanyuan, Need better dicussion board
15 May 2020,Ashok, Forgot password buttonis not working. I tried 20 times. It should allow users to reset it in 5 min
15 May 2020,Amy Marsh, Layout could be improved!
14 May 2020,Prasanna Venkatesan Srinivasan, The calendar can be made better. It doesn't list the events unless a date is selected.
14 May 2020,Sarah Bear, The Calendar doesn't feel necessary but the to do list makes things easy to know what is due soonest.
13 May 2020,Aaron Allison, I am finding this app easy to use for the most part.
13 May 2020,Not Active, Great app but I wish there was a option for mock assignments in the grade section.
13 May 2020,Tristen, It sometimes struggles to load and can be hard to navigate
13 May 2020,Morgan Newtones, A revolutionally learning platform.... Although its not satisfyingly interactive
12 May 2020,Golden Diamond, Great
12 May 2020,Ogechukwu Blessing, Good
12 May 2020,Dennison Amara, Is really good
11 May 2020,Lynnette Alicea, Nice to use as a student but could me more user friendly if could be synchronized with other apps.
11 May 2020,Jessica Brady, Wish the calendar was updated like it is online Where you can see when everything is due.
11 May 2020,Neutrally GreyChild, It is ok I guess
10 May 2020,void walker117," I hate it. ""well if you hate it why give it 4 stars and not 1?"" You may ask. Because I'm a student and my teachers don't know how to use it. It needs more help options for them, and us."
8 May 2020,eliza dobbins, it shows me my grades so thats cool
8 May 2020,Rocky, I LOVE using this app but I hate that you can't filter the notifications you get. I also don't like that I cant upload videos into discussions on the app.
7 May 2020,Jamil Boyo, This app helps students learn and it a good app for studying
6 May 2020,Nena J, Awesome 😊
5 May 2020,Serena D," The app works great, I'm curious why there isn't an app for a windows pc?"
5 May 2020,Eric Nzioka, Great
5 May 2020,Bonnie Rogers, Great easy to navigate
4 May 2020,Anna G," I think the app is pretty easy to use and I'm satisfied for the most part, but there is one thing. I wish there was a ""What-If"" grading that is offered on the desktop version."
4 May 2020,The Gnome Of Gnott," There are still some bugs I wish would get fixed, but the overall experience is good."
3 May 2020,Jason Mittlieder, Necessary for college
2 May 2020,Leslie Applegate, When it works it's great
1 May 2020,I as one of we, It has some irregularities
30 April 2020,Larissa Snider, Easy to use.
29 April 2020,eric b, great app but could use a dark mode to match what my phone is doing
29 April 2020,Ana Stout, Great for parents to keep track of their children's school education.
29 April 2020,R.," An incredibly useful way to have quick and easy access to your grades, course handouts, other students in the class, and much more. However, effectiveness of the service is pretty dependent on your instructor's use and familiarity with the service."
28 April 2020,Isaiah Dewberry, Good
28 April 2020,Ivan1 P1, UI isnt great but gets the job done.
28 April 2020,kerri allen, I find it easy to navigate for the most part .
28 April 2020,Chip Williams, Won't load for me
28 April 2020,Jasmine Odutayo," I really like that app, but it keeps on giving my child problems"
26 April 2020,Cameron Harvey, It works fine but pdfs are annoying sometimes
25 April 2020,muklar2 _," As far as I know Canvas on phones works perfectly hence the 4 stars. But, on a computer it's way worse. Simply some pages won't load at all, you have to go to about 2 pages to see something that was supposed to be shown at a click."
25 April 2020,Alissa Tran," I use this app regularly for school, especially with the quarantine underway and all classes are online. It works pretty well. Easy to upload and get notifications. Using the browser version works just as well, though."
25 April 2020,Israel Norwood Jr., We've enjoyed learning how to best utilize this site as we navigate through each day.
24 April 2020,Alyssa Stephenson, Easy to navigate and can access all of my coursework as needed
24 April 2020,Rajeev Sebastian, It works well as a basic application to check your scores and everything but is slower than the website in loading modules files or things like that. Would prefer the desktop site over this
22 April 2020,Jacob Cox," The only reason it's a 4-star is because sometimes when I open the app it still shows my home screen but the canvas symbol is in front of it. I clicked the square button and it showed my home screen with the canvas symbol in front as the canvas app. Can you fix that, developers?"
22 April 2020,Perla Berlanga," So far, this app has been very efficient. Very easy to use, especially when I'm out and about, when I get the time I'll get on it and am able to finish my assignments, without having to wait."
22 April 2020,Steven Hager," Great, well organized"
21 April 2020,Celeste Lau, I really like the app but would love to be able to add tasks to the to-do list. It would really help to manage my other school commitments and break up school assignments into parts. Thanks!
21 April 2020,Riley Barnett," I want a send work page, some difficulty submitting work but thats just me. This app makes communication easy, but I would like an alert (ringtone) for mobile."
20 April 2020,Mary Ann Carmicheal," I use this app all the time and mostly enjoy the experiance. I would, however like to see the same features on the app as online. I use the canvas calander and the online version color codes the classes and my own schedual, The app does not. I also found out the app does not display feedback, which Full ReviewI use this app all the time and mostly enjoy the experiance. I would, however like to see the same features on the app as online. I use the canvas calander and the online version color codes the classes and my own schedual, The app does not. I also found out the app does not display feedback, which it should. If these issues were fixed I would have no problems giving it 5 stars."
20 April 2020,Michelle Guerline Sama, The app was fine at first but then it started like not showing words like assignments so it was really hard to get your assignments done
20 April 2020,Brandon Garnett, Really good app but I was wondering what app I would need to get if there is one so I can join class conference calls if there is such a thing
20 April 2020,Krispy KremeCreme, Good
16 April 2020,Keyonna Hunt," All in all, great app to have on the go. Never any real issues."
16 April 2020,Tony B, Great app but could use some work.
15 April 2020,Ammonater Taylor, The update helped with some bugs I had whete it would randomly crash or often freeze up or just show the logo on my homescreen after I tried to access it through a link. I was doing a test just a few seconds ago when I got to the last question and being kinda dumb spammed the next button. As I realiFull ReviewThe update helped with some bugs I had whete it would randomly crash or often freeze up or just show the logo on my homescreen after I tried to access it through a link. I was doing a test just a few seconds ago when I got to the last question and being kinda dumb spammed the next button. As I realized it was dumb to click next and tried to go back to the quiz to fix some answers it crashed on me... Will you please fix the crashes.
