date,name,review
16 November 2017,Rachel J," Crashes when attempting to add inbox attachment and doesn't allow photos to upload as profile picture. I like that the calendar plays well with my Google calendar so I don't miss deadlines because they're all in one place. Until recently, I wasn't able to access student groups. I'm glad to see that Full ReviewCrashes when attempting to add inbox attachment and doesn't allow photos to upload as profile picture. I like that the calendar plays well with my Google calendar so I don't miss deadlines because they're all in one place. Until recently, I wasn't able to access student groups. I'm glad to see that update and am going my other issues are resolved soon."
10 November 2017,Arcelia, Doesn't allow me to view calendar.
8 November 2017,Amulya M, It's ok
8 November 2017,Kai," Good for keeping up to date, but always crashes when I want to copy, and paste into the e-mail . Or when I want to atrach a file to the e-mail."
7 November 2017,Stephen Lowery," The app mostly works fine, but push notifications don’t bring you to the relevant page -- instead bringing you to the page you were last on -- and I often get repeat notifications for the same thing."
6 November 2017,A Google user, Great and convenient but it crashes way too often when I am trying to type a discussion and it is really frustrating because I have to start completely over.
3 November 2017,Deyana Jenee, Crashes a lot. But its ok if you don't do any assignments on the app
1 November 2017,Deonta Walker, would be better if all is nd mindtap  could be used.
31 October 2017,A Google user, Ew
29 October 2017,Sean Waite," It works, mostly. The push notifications are basically useless and never take you to the right spot, or fail to refresh the page when it actually does so there is no update there. Also, it cripples predictive keyboards which makes it mildly rage inducing to use for discussions or anything other thanFull ReviewIt works, mostly. The push notifications are basically useless and never take you to the right spot, or fail to refresh the page when it actually does so there is no update there. Also, it cripples predictive keyboards which makes it mildly rage inducing to use for discussions or anything other than just reading."
27 October 2017,Quarnita McGee," I'm unable 2 login on my tablet, yet can use it on my Android phones with no problem.  It's better for me 2 used my tablet because it's bigger I can see more of my screen, but love the app"
26 October 2017,Katarina Smith, Not bad though could be more user friendly.
25 October 2017,Justin Vasquez, glitches out sometimes but overall good
22 October 2017,JVR," I wish I could see ""groups"""
21 October 2017,A Google user, The app is generally alright but some glitches are apparent with push notifications. Tapping a notification tile doesn't actually pull up the notifications menu in the app to view. Tile doesn't clear after pressing either. Works fine for everything else I need it for.
18 October 2017,Austin, The app won't load anymore. I see a flying panda and nothing else when opening the app. On wifi or not.
17 October 2017,EllipseFlips, It's for homework
16 October 2017,Robert Frazier, It has a few glitches yesterday I turned in my midterm and like half of the answers didn't go through leaving me with a grade of 55 the worst part is that I know I answered all the questions and when I reviewed them I got them all right so I would've gotten a 100 this has happened more than once whiFull ReviewIt has a few glitches yesterday I turned in my midterm and like half of the answers didn't go through leaving me with a grade of 55 the worst part is that I know I answered all the questions and when I reviewed them I got them all right so I would've gotten a 100 this has happened more than once which is so not cool cause it affects my grade big time
16 October 2017,Jun Ming Lee," It's good, but not much notification"
14 October 2017,Keely Brannan, I loved this app until it no longer allowed you to have more than one account signed in at once. I'm taking classes through more than one college and would really like to go back to being able to look at all of my stuff!
13 October 2017,A Google user, I loved it until the Widget stopped updating my task list
13 October 2017,Carrie," Platform is primitive and not intuitive, and need more control on push notifications...get rid of the Panda."
13 October 2017,Johnny Sykora, Only have it cause of history class
12 October 2017,Allyne Smith, In theory (and some practice) it's great but I can't see group discussions (there isn't even a link button for it) and its a buggy nightmare. Fix it and i will update my rating.
11 October 2017,Kishan Lakhatariya, Request for phone calendar access and give notification for assignment and other things.
11 October 2017,Symmone Woods," Where are the pop up notifications on my phone when I have an assignment?? I pushed ""yes"" to receive notifications...where they at doe 😐"
8 October 2017,A Google user, Really annoying when I can't get through a single video for class because the app shuts down over and over
7 October 2017,The Micah," Copy/pasting into the app causes it to crash, please fix -my Galaxy S8+"
5 October 2017,Kadi Thomas, It would be cool if we could actually do quizzes and assignments on mobile canvas
5 October 2017,Andrew Decker," Works alright, but crashes whenever I try and attach files of any sort to an email."
4 October 2017,Alex S, App crashes every time I try to attach something to a messege.
3 October 2017,A Google user, You need to make an audio option for all material
3 October 2017,Will Yu," I used to be able to switch between my account and the one used by my daughter's school. Now the switch is unavailable, very inconvenient that I have to log off and re-login. Would be nice to keep the switch-ability."
30 September 2017,Ember Fairbanks," Tapping on a push notification doesn't take you to the content for that notification. It takes me to the last place in the app that I looked at. Also, the notifications stay up on the status bar after being tapped so I have to swipe them away manually. I have only noticed the second issue since the Full ReviewTapping on a push notification doesn't take you to the content for that notification. It takes me to the last place in the app that I looked at. Also, the notifications stay up on the status bar after being tapped so I have to swipe them away manually. I have only noticed the second issue since the latest update. I'll give a higher rating after these items are fixed."
30 September 2017,Carlos Novoa," It used to give you the option of adding courses, that you had previously enrolled in, to your dashboard. It doesn't have that option anymore. I only access those through a computer. This however, use to be my main choice for canvas access but now it won't give me access to anything I need. I'm in aFull ReviewIt used to give you the option of adding courses, that you had previously enrolled in, to your dashboard. It doesn't have that option anymore. I only access those through a computer. This however, use to be my main choice for canvas access but now it won't give me access to anything I need. I'm in a year long program that has the semesters spread out throughout the year. Same program and same resources that are on those (precious) courses are inaccessible."
29 September 2017,Ryan Auger, It's great except for push notifications there is no sound or buzzing to notify me that there is something new on canvas. There is just the banner notification that appears without any sound.
28 September 2017,Frank Kittchner, Works great still lacking features that you need to use the website for though which causes problems when in the app takes over default action and can't actually complete it
27 September 2017,Tasha Morris, Overall a good app however there are somethings that need to be fixed like I can't add an attachment without the app itself closing down. I also tried on the computer and it would let my select my class names at one time. It made me do it one at a time and still didn't allow me to attach attachments
26 September 2017,Erika De Leon, Attaching files is not working. I also cant use reply
25 September 2017,Ben Riggle, This app is still has a few bugs
25 September 2017,Zoë Shane," A lot of schools deem canvas necessary, so it doesn't really matter how we review it. Its defining characteristic is that it doesn't save your work when you exit out of an assignment. Or, if you take too long and then press submit, a fun notification pops up saying something like ""You have been inacFull ReviewA lot of schools deem canvas necessary, so it doesn't really matter how we review it. Its defining characteristic is that it doesn't save your work when you exit out of an assignment. Or, if you take too long and then press submit, a fun notification pops up saying something like ""You have been inactive for too long. All your stuff is gone. Go log in again."""
23 September 2017,Cody Schlotfeld," At first the app was perfect. Now since Android Oreo is out the app doesn't function at all, the widgets are completely broken. As this is the main communication for my schooling is pretty impressive that I have mobile capabilities. Please fix"
21 September 2017,Meheer Zaveri, Since the Oreo update it has been crashing in the background a lot. Nexus 6p 8.0.0
20 September 2017,One Of The Many Johns," It's not very good and the company ""donated"" money to our super intendant"
20 September 2017,mike hawk," App's fine, the UI is kind of ugly though"
19 September 2017,K McGowan-Bretz, Works for my note3 but not the surface pro 2
18 September 2017,Ismael Deleon, Very good for teachers and students
15 September 2017,Airis, ..I hate using it for school but it is pretty useful to check what projects or assignments I have if i missed a day of school..
14 September 2017,Fotios Periklis, Pretty ok
14 September 2017,Matthew Dye, Autocorrect in messages doesn't work for keyboards like Gboard or SwiftKey. What gives?
12 September 2017,John Hagen," Sad to see them implant material design, but not use the correct guidelines."
6 September 2017,Kyle Kingsberry, Cool and unique
5 September 2017,Corey Scott, Decent enough app but please make the full name of assignments available when selected from the calendar. If I can't see my assignments then the app is useless.
5 September 2017,Ian Belmont, Idrk fam
1 September 2017,Rochelle Miller, There needs to be an auto-save and draft saving function because the app crashes so often when writing replies or coping information into the discussions.
31 August 2017,muhdyfaaz yus, Some files cant be seen or located.
30 August 2017,Skylar X, Meh
28 August 2017,Destini," I like to have access while on the go, but there have been several issues with it shutting down when I upload files forcing me to use a CPU. I mainly use it check assignments and grades."
22 August 2017,Christian Roberts," Many things on this app do not work. I recently switched to android, and no pages my professor has posted will open, but iphone was fine. Please show the android platform some work."
20 August 2017,Alyssa Hathaway, App normally works great. All of a sudden its not working. Wont load and the notifications dont work. Please help!
15 August 2017,CeAnne Taylor, Won't let me access my calendar
13 August 2017,rooster68w, It great to check grades and assignments but it would be nice if I could manage my posts for online classes.
8 August 2017,David Tate," It would be perfect except when I actually go into my content to read, I can only get through the first page. It will not allow me to switch pages."
8 August 2017,Isaac McIntosh, Needs bug fixes and an easier way to log in
4 August 2017,Connie Hook, It wont let me see my grades...
3 August 2017,Isaac Bartlett," It was pretty ok, but after a while it just broke."
31 July 2017,Angelina P, I was unable to see all my assigments
29 July 2017,Kayla Escobar, Its ok just had a few technical problems when it came to quizzes other than that its great
24 July 2017,Stella Willis, I liked the old classroom better
23 July 2017,Janie Guess, I like it but it force closes every time I try to post a discussion question I have the note 5 please fix
19 July 2017,Brandie Davis," The app won't connect when I'm using data, which means I can't really use it when traveling."
17 July 2017,Jonathan Snow," A little polish would go a long way. Push notification behavior is inconsistent.  Most of the time, tapping on a Canvas notification in your notification pane does not load that notification, but just opens the app to the first screen. However once in a while, it does load it (weird). The other thinFull ReviewA little polish would go a long way. Push notification behavior is inconsistent.  Most of the time, tapping on a Canvas notification in your notification pane does not load that notification, but just opens the app to the first screen. However once in a while, it does load it (weird). The other thing that bugs is it's difficult to find any explanation as to the differences of push notifications (discussion, discussion post, all submissions, conversation, etc.). I'll probably figure this one out over time, but some question mark icon with an explanation next to the options would be great."
11 July 2017,Roberto Alvarez," Not sure if it's my device. But not once have I been receiving notifications from my instructors.   I've missed class re-schedules, assignment updates, as well as direct messages. Please fix."
10 July 2017,Jessica Jaime," When about to copy and paste something of my own in the discussions, the app closes.. other than that it is definitely a good app"
9 July 2017,Paul Ruediger," While the app is nice for on the go, I have a few issues with it.  The course list does not update itself with each term. For example, my dashboard still list course(s) from Summer 2016.  The interface sometimes presents me a with an incompatible ""browser"" presenting the quiz I want to take instead Full ReviewWhile the app is nice for on the go, I have a few issues with it.  The course list does not update itself with each term. For example, my dashboard still list course(s) from Summer 2016.  The interface sometimes presents me a with an incompatible ""browser"" presenting the quiz I want to take instead of just allowing me to take a quiz. If it is possible for an instructor to disallow taking a quiz on a phone, then Canvas needs to indicate so and degrade gracefully."
6 July 2017,Kori Speece," It's really a good app and it allows me to check up on my classes. The problem I'm having us that I can't always access my calendar. Sometimes says I have permission, other times it doesn't and I can't see my schedule. Most of the time it's the ladder."
20 June 2017,Ben Conder, Crashes a lot
19 June 2017,Shranal Kumar," Great app, but doesn't seem to push notifications to my phone. Would be great if that was looked into"
13 June 2017,KC National, User interface is not good. Mobile version of schools website is much better.
12 June 2017,Larry Boustead, For the most part I find this app works well. The only thing I don't like is you can't back step in discussion posts. You actually have to close out and start over.
9 June 2017,Sam, Please include an option to print from within the app browser.
8 June 2017,Delta Holloway, Calendar does not work in the app but does on other platforms.
7 June 2017,Kara T, Not enough functionality
5 June 2017,Damian N," If you'd allow me to sync my Canvas Calendar with my Google/Microsoft Calendars next year, I'd give it a 5 star."
3 June 2017,The Intrepid," I downloaded this because the browser version was too heavy for mobile. Yet your solution was to take the lazy way. With an app, I expect a mobile optimized experience and this doesn't give it to me. It is essentially basic HTML with no thought put into design. The Canvas website is beautiful but thFull ReviewI downloaded this because the browser version was too heavy for mobile. Yet your solution was to take the lazy way. With an app, I expect a mobile optimized experience and this doesn't give it to me. It is essentially basic HTML with no thought put into design. The Canvas website is beautiful but the mobile app doesn't represent that. You need to format the site in a way that it is friend to touch input, and currently it is not."
31 May 2017,Mark of Quotes, my name jeff
21 May 2017,Marcie Walters, Discussion section is often missing replies to main question.
19 May 2017,Gabbeh Vlogs, Its very nice and it gives me a lot of cool stuff
19 May 2017,Bue Bollman, Its school work makes it easyer if teachers use it other wise it is takeing up space
18 May 2017,Kelsey Richards, Would help if the assignments that I submit were actually submitted!!!!
16 May 2017,Valkyri920," Until recently I have had no problem with the app. As I try to view my schools portal, it now shows me the actual website. It used to show my studies in a nice orderly fashion. Now I can't access any of my studies through the app."
16 May 2017,Kristen Wagner,Load time I do check my grades reguarly but the load time is forever even at home and the institution. I am thinking its kinda weird
12 May 2017,Curtis Gabrielson, Not good for teachers. Speed grader is old and not being updated...not good for teachers either. Website is way better than these apps.
11 May 2017,Dalton Endicott, Lol
4 May 2017,Cadinth," The application is easy to use and it's layout is organized. You can easily check your grades, inbox, and any announcements from your classes. However I have had multiple issues for the past couple of semesters that have blocked me from viewing the calendar for any of my classes, telling me I am unaFull ReviewThe application is easy to use and it's layout is organized. You can easily check your grades, inbox, and any announcements from your classes. However I have had multiple issues for the past couple of semesters that have blocked me from viewing the calendar for any of my classes, telling me I am unauthorized. Besides this annoying glitch, the application is reliable overall."
1 May 2017,David Taylor, Will not play lecture recordings through the mobile app...
22 April 2017,Yevgeniy Luts, Calendar and grades are glitchy and don't work. States that I don't have access/permission. Forces me to use the web browser.
12 April 2017,Shalaya Rayford, This dont notify me when i have new assignments or if something was updated.
11 April 2017,János Sz.," After clicking to the notification it only opens the subject's page, but never the actual content of the notification."
10 April 2017,Muy Tea, Every time I try to write notes on the pdf it crashes and I lose the actual pdf.
10 April 2017,Savanna Hunter," Would love for the issue that arises to be fixed, on android, when trying to open files within courses the files screen will go dark, as if it were to load, but the said file will never appear. This happens with all my courses within the canvas app and I would love for an explanation or bug fix to eFull ReviewWould love for the issue that arises to be fixed, on android, when trying to open files within courses the files screen will go dark, as if it were to load, but the said file will never appear. This happens with all my courses within the canvas app and I would love for an explanation or bug fix to ensure a 5 star rating, quite confused on why it does this for it never happened before."
10 April 2017,Raven Lindsey, It won't load my new things.
7 April 2017,Clark Gaylord," Still pretty limited compared to even the mobile web experience. Cannot edit much content from courses, no attendance tool support, etc. Works ok for the functionality it has. Speedgrader does work well."
7 April 2017,that drift nurse, Can't see anything in the calender like you can on the Apple version
6 April 2017,Saul V, Gayyy!
4 April 2017,jose santiago, Video lectures still don't play.
4 April 2017,Jeanine G," Love this app. I use it for school things all of the time. Super convenient, I can even take quizzes on it! But only have 4 starts because it says that you can check things off of the ToDo List and I cant do that. If I am just missing how to do it, please help!"
3 April 2017,A Google user, Be nicer if the calendar feature worked
3 April 2017,Eric Brandt, Much more functional and intuitive than many LMS apps. Would like to see ability to complete more functions from within app.
3 April 2017,A Google user, handy
3 April 2017,Connor Jackson, This is week 2 going on 3 that canvas is inoperable. Crashes as soon as launches and have not seen an update to patch this since an update started messing it up. Ny grades are currently suffering because of this issue.
2 April 2017,Sarah Jones," I went into settings so that I could get notifications for event sign ups and stuff, but whenever there were events that I knew to sign up for, there were no notifications. 😑"
1 April 2017,Michelle Bailey, FIX THE MESSAGING IT WOULDN'T LET ME SELECT A RECIPIENT OR TYPE ONE IN! My instructors use this as a way to select project themes on a first come first served​ basis and it is sometimes all we have access to. Especially since they do it outside of class time.
1 April 2017,Martin C, Can I please access my files via this app. Would help to show my work to friends also to submit while away from the computer
26 March 2017,Nicholas Vutsinas," For on the go items like checking announcents or assignments quickly, it serves its purpose.  However, it still needs some polish as it excludes menus completely for items like Groups, and module information (dates and times).  Hope they can fix it, seems solid beyond that."
13 March 2017,Vish p," Please fix the app crashes and the push notifications, that's all everyone needs"
10 March 2017,Arawyn Francis, It is an okay app some times it doesn't cooperate it is a good app for school.
9 March 2017,Kellie Richardson, Freezes often
8 March 2017,Khristian N.," I love that I have access to my classes and assignments on here, and that I don't have to sign in every time (as with the Blackboard app). The only problem is that I often have trouble with the discussion threads. Once I am in a few levels, it will only show one of the responses, even though there mFull ReviewI love that I have access to my classes and assignments on here, and that I don't have to sign in every time (as with the Blackboard app). The only problem is that I often have trouble with the discussion threads. Once I am in a few levels, it will only show one of the responses, even though there may be multiple responses on the same level."
7 March 2017,Brian Tondel," Notification issues. I will tap on the notification and it won't actually bring me to whatever it was. Instead just opens the app. However, the app is very useful and saved my grades a couple times when I needed to suit something online and I was away from an available computer."
3 March 2017,A Google user," Not as easy as web version, but OK to use"
2 March 2017,Tafari Williams, All of my classes won't show up
2 March 2017,A Google user, Its nice
2 March 2017,Briana Rumley, I think it's kind of hard to navigate.
1 March 2017,Drew Walters, Primitive interface that does not accurately represent the website. The Blackboard app is much more efficient. I would like to see better options in the hamburger menu and better organization on course pages.
1 March 2017,J L, Buggy really really buggy
24 February 2017,J H," Clean user interface, but many bugs that makes it often frustrating to use. If you need to ask what those bugs are, i don't have time or motivation to record and remember the bugs when you have classes to prepare. Messaging system, announcements, navigation in general are the least usable."
21 February 2017,Yovanni Alcantar," For the Calendar, I cannot select more than 1 class calendar, despite it saying one can select up to 10 calenders."
21 February 2017,Blue King, Tell us what you think
20 February 2017,Tasha Cossin, I can submit my assignments from my Google drive but that's the only way.
16 February 2017,A Google user, ok app for canvas on mobile
13 February 2017,Rin Taurus," One of my classes is solely based on an online group project but canvas is not sending me message notifications for a grouped message, the app won't even show that the message exists. I go to discussions and it says I have none."
12 February 2017,Denisse C., Love how convenient it is to see and even do my homework. Just wish there was a way to unsubscribe to discussions via the app.
11 February 2017,Amber True," The app works well with its limited offerings, but as an instructor I'd like to be able to actually edit my class through the app, including adding and editing assignments. Mere access to the course isn't enough."
9 February 2017,Tina Hemenway," The reason I downloaded this was so I can watch the videos on the go, but quite often they won't play. It doesn't appear to have anything to do with Internet speed; we have a very fast internet connection.  For a while it had been mostly working but since the early Feb update it doesn't work on my NFull ReviewThe reason I downloaded this was so I can watch the videos on the go, but quite often they won't play. It doesn't appear to have anything to do with Internet speed; we have a very fast internet connection.  For a while it had been mostly working but since the early Feb update it doesn't work on my Nexus 7 anymore."
9 February 2017,Liam McCabe," The user interface and functionality is great, however for some reason I can no longer view or download files that my teachers submit from the app, only the desktop site."
8 February 2017,A Google user," When I try to open it lately, it crashes nine times out of ten. Before it started doing that, it worked well and was an easier way to check canvas than my laptop."
8 February 2017,A Google user, Works wonderfully but... Need the ability to be able to edit discussion submissions within the app. I can't always get to a full blown laptop or desktop computer.
8 February 2017,Jessica Cartwright, It could give us updates to when things are due instead of last min. It could be more helpful.
7 February 2017,Brennan Evans," Like that you submit assignments here, but the interface needs to be a little bit smoother and the ability to sync things to google calendar needs to be more easily accessed!"
6 February 2017,Conrad Norris, I would like to receive notifications when a let's are sent out
4 February 2017,Andrew S, Would like to be able to land on page I left off upon re-opening of the app. Would also like the ability to resize text.
4 February 2017,Travis Plunkett,"Was great, but now not so much... This app was amazing but when it recently updated, accessing menus has become harder and it just doesn't work as smooth as it did. Quite disappointed in this update."
2 February 2017,Mary Ang," I am using tablet, i would preffered if you gave us option to download files and let us store and save the files in SD card"
1 February 2017,Kelly Bree, Pain in the ass.
1 February 2017,A S," It is a good app. But, it needs an edit button so we can go into our discussions and fix them. Also, needs an update on the to-do list because it doesn't take off what you already have. An option that should be put on this applicaton is the whole selection of our grades, as in seperation of assignmeFull ReviewIt is a good app. But, it needs an edit button so we can go into our discussions and fix them. Also, needs an update on the to-do list because it doesn't take off what you already have. An option that should be put on this applicaton is the whole selection of our grades, as in seperation of assignments, labs, quizzes and finals. Please fix and update to make this better."
30 January 2017,Corey Stockton," Every time I try to submit an assignment, it crashes. This is not cool to discover when something is due!"
30 January 2017,Donna Arias," My school just switched from desire to learn. This app just looks and navigates clunky. Not sure if it's because I'm an android user, but it doesn't fill the screen right so the content is tiny in the middle of the screen. I have a galaxy s7."
28 January 2017,Joe Newest, Can you make it so we can edit the calendar events i create?
27 January 2017,Keeks Kouture, It doesn't let me upload assignments!!!!
26 January 2017,J H," It seems a little ridiculous that I can take a quiz without confirming my password, but I can't see the grade on that quiz without entering my password. I'd rather not reauthenticate at all, but, if I must, the thing that determines my grade seems far more important than the grade."
26 January 2017,Emi Champagne," The app is fine, but the To Do widget is always off. It displays done and past assignments as ""to do"" items."
24 January 2017,Jordyn Smith," Calendar worked last semester, now it doesnt. Says I have no acess the the feature."
24 January 2017,Og swagg, It ok good to use
23 January 2017,Chandini R., Keeps crashing
23 January 2017,Jia Alcantara, Useful to view grades but app crashes frequently.
20 January 2017,Aaron Thompson, UX design is kinda lacking. It's okay.
19 January 2017,Corbin T, Why cant I log in to class but I can look at my grades
17 January 2017,Cullen Bordages,"Better than nothing, but... There are reliability issues, with a tendency to crash and not opening properly. There is also an incompatibility issue with my internet provider, limiting my use at home."
13 January 2017,Christopher Joya, Can get Glitchy
11 January 2017,Jackie Singer,"Just okay I like everything about this app other than I can't check my e-mail. No matter how many times I refresh it, it says I have none and when I log on from my computer, I see that I do"
7 January 2017,Coffins And Bones,"I'm having some trouble I can't choose a profile picture from my gallery, it keeps saying ""an error occurred while uploading your file, try again later."" Also please add a copy feature when in the process of answering discussion, and take off word limit."
5 January 2017,Nava Gross," i love this app! i have it on my nook and i don't know if it's the nook or the app, but i can't download files from canvas much less save them to my 'nook' library. i can open them, but can't save them or access them or anything so that sucks!"
5 January 2017,Baylee Richardson,"Log in  issues It keeps saying ""invalid user name and /or password."
4 January 2017,Adam Smith," old courses remain on my Dashboard even after I've been removed from the courses, cleared the app's cache, uninstalled the app, etc."
4 January 2017,A Google user,Need I like to be able edit my discussion on the app not have to use the internet web to do it
22 December 2016,Damon Rocha,Can't get into my canvas page Once I put in my school it just goes to a white screen and stays there
13 December 2016,Libi Michelson,Needs work - video playback doesn't work Video lessons won't play on my phone. The video just shows that it's thinking and nothing ever happens. It used to work to skip ahead and press play but now it just gets frozen and won't play. Makes listening to classes on the go impossible.
12 December 2016,Israel Garibay,"Disorganized App Everything you need is here, if you can find it."
6 December 2016,Geoff Simons,"URLs open in a tiny embedded browser This is really annoying for any app unless there is a really good reason to do it. FB does it to own the cookies. Flipboard does it when they don't have a flipped version. In the case of canvas, I don't see any value to either the user or Canvas. At least have an option  (like FB does) to open exterFull ReviewThis is really annoying for any app unless there is a really good reason to do it. FB does it to own the cookies. Flipboard does it when they don't have a flipped version. In the case of canvas, I don't see any value to either the user or Canvas. At least have an option  (like FB does) to open external links in external browsers. I just started a class that uses Canvas and this is going to be immensely annoying if not fixed immediately."
25 November 2016,sherry johnson,Slowly improving Doing better
19 November 2016,Mindy Weaver," The app will not always have a drop down menu option to check assignments, grades, etc., which makes it rather useless then."
18 November 2016,PeaJ,"It's OK It is just okay, the format of the app is not very user friendly and when it comes to pulling up PowerPoint slides or watching lecture videos, what I mostly want to use it for, it is the absolute worst. Idk why because the PC version is just fine."
15 November 2016,Jacob Paivarinta, Could be better.  Sometimes it just loads the web page. I also wish I could move it to my external storage
13 November 2016,Shaden M,Android problems Lots of glitches and many page content are not visible when you click on them.
10 November 2016,Virginia Key,Crashes at times I have been in a couple of situations where the site will not respond correctly.
31 October 2016,A Google user,😃😉😢😕😡😉😡😡😡😡😡😡😡 Helps class's bad
29 October 2016,Andrew Claudio,I cant see some things Ill swich to my ipad and see the things i need but on my phone mabye half shows
28 October 2016,SaltyKate 911,Can't monitor everyone Both of my kids and I use canvas. There no way to interchange been each of us.
26 October 2016,Ariel Worden,It's useful Not a completely functioning tool but at least I can check what assignments are due while I'm on the go.
16 October 2016,Alexandra De Martini,"Some helpful suggestions Appreciate and am grateful for the app, but have a few wishes. Wish I could click on student profiles Wish I could get specific push notifications for direct responses to my posts Wish I didn't have to scroll every time that the push notifications showed a new message and/or post as some of the msg Full ReviewAppreciate and am grateful for the app, but have a few wishes. Wish I could click on student profiles Wish I could get specific push notifications for direct responses to my posts Wish I didn't have to scroll every time that the push notifications showed a new message and/or post as some of the msg boards are quite long Wish it were easier to download reading materials Thanks!"
14 October 2016,Samantha Rausch,"Can't open videos It's a great tool to do most homework on a mobile device, but I can't watch any of my class videos unless I'm on my laptop in a browser."
13 October 2016,Juls Leigh,Good app Its convenient for mobile or tablet use! I reccomend it.
11 October 2016,Dontay Phillips,Next update email attachment Add an email attatchment option for the mobile app in the next update and you'll definitely get a five star rating. Thank you.
6 October 2016,T M, Not very user friendly
3 October 2016,Diamond Smoak,Layout is a little confusing There are some things that I feel that shouldn't be on canvas. They make trying to get to what I want longer. Other than that it's a pretty good application and does its job
3 October 2016,Geneva Zhan,No assignments Mostly ok except the assignment page doesn't load so I can't see or submit my assignments…
3 October 2016,Cortinne Lawson,Eh When I first starting using the app it was great. Now I'm locked out of my classes and told I have no access. Along with some other problems. Have tried getting ahold of IT and still have yet to hear back from any one. Failing my classes due to this!!!
30 September 2016,Jasmine Villa,Grades Widget broken I love this app. I use it daily for my college courses. Since the most recent update the grades widget is broken on my Note 8.0. It just says loading but doesn't actually load anything. The to-do widget works just fine though. UPDATE: As of 9-29-16 and new update the grades widget is still not workiFull ReviewI love this app. I use it daily for my college courses. Since the most recent update the grades widget is broken on my Note 8.0. It just says loading but doesn't actually load anything. The to-do widget works just fine though. UPDATE: As of 9-29-16 and new update the grades widget is still not working. :(
30 September 2016,Lena Robbins,Won't let me log onto my school It's good but not on my phone because I can't get in my school.
27 September 2016,Julie Nguyen, Should be good if able to see the box plot
26 September 2016,Mirline Sheridan,"Functions stop working after a while I initially downloaded this app to view my assignments and due dates. It worked as well as it stated it would up until last week. Suddenly the modules were locked and I could not view the objectives and ""to-do"" lists anymore. However, I did still have access to my grades and main assingnments, henceFull ReviewI initially downloaded this app to view my assignments and due dates. It worked as well as it stated it would up until last week. Suddenly the modules were locked and I could not view the objectives and ""to-do"" lists anymore. However, I did still have access to my grades and main assingnments, hence why it got ""3 stars"""
26 September 2016,Nathan Hogan,"Everythings okay, besides modules on android It doesnt let me get on modules because i have an android. My friends who have apple can, but not me. Its hard to get assignments done when you cant even get to them."
25 September 2016,perfectly flawed, Pretty good app but it doesn't let me open some assignments it says not available or unauthorized.
22 September 2016,Kamilla E,Calendar problem It keeps saying I don't  have permission to access the calendar when I can access it just fine from a computer.
22 September 2016,Tiana Hill,Notification Some type of sound for my checked off alerts I want to be notified about.
21 September 2016,M Poynter, Needs work.
21 September 2016,Alex Gallenberger,Mediocre at Best The overall flow needs to be polished.
20 September 2016,A Real Doctor," Not as easy to use as the computer version, but it gets the job done."
12 September 2016,KumAR AmiT,mast hai
10 September 2016,Renee Livingston,"Does the basics Allows me to see most things in my courses. Doesn't show grade comparisons (i.e. class averages). Also no access to any groups/discussions I have, would be awesome if this was added."
10 September 2016,Alex K,Good but It's kinda confusing to work the assignment section
7 September 2016,Mckenna Peterson,Error I like the app but it won't let me upload assignments.
6 September 2016,Brother Will,Canvas 2016 Review BOLD new interface. This update filled a gap created the previous version.  Now if only this app would allow me to clock my study hours. I would love to set study goals and reach them by using this app.
2 September 2016,Stephanie S, Never seem to get any push notifications even though I set them on
31 August 2016,rikki somvong,first impression it was a bit difficult to navigate but after an hour of playing or worked flawlessly
31 August 2016,Ethan Neal,"Images get chopped off In the quizzes, my teacher provides multiple tables and graphs for questions, but because of the way the quizzes are designed in the app, I can't see most of them, leaving me to guess, and usually get the questions wrong. Can this please get fixed so that the full images are displayed?"
31 August 2016,Katie, This app used to be perfect but is now really cluttered and buggy - my biggest complaint is that the calendar feature no longer works. It's hard to see assignment due dates with only the app otherwise.
29 August 2016,Joshua Corey,"Good, but... I can never upload anything to canvas from another app!  An unexpected error always occurs!  Please help and fix this!  :("
29 August 2016,myriam, I never get notifications! I have them on in the app and on my phone and even have it set to priority and they don't come in! Help
28 August 2016,A Google user,Super convenient The only thing is that sometimes it doesn't update immediately
25 August 2016,Tom Griffin,"""Unexpected Errors"" Can't upload a profile picture or send image attachments due to ""unexpected errors"""
17 August 2016,Dylan Funk,"Hmm It keeps giving me ""An unexpected error"" as I try to upload files from my tablet"
12 August 2016,Chloe Marie, I'm forced to use it by my school and what I really wish it would do is let me sync my calendar for my classes with my phone calender
4 August 2016,Joseph Roberts,Just ok. Very unintuitive. Needs to jump directly to notifications that are clicked. Needs better filters for discussion.
27 July 2016,Kristine Marriott,Buggy Not always reliable
6 July 2016,William Barr,It's ok It's ok
30 June 2016,AshlySkysmommi Clayton,Having Technical difficulties I keep getting Canvas has unfortunately has stopped. Ive also re-installed it but nothing...
23 June 2016,Pat Mantle,"Widget problem Everytime I open the app, it tells me I am not authorized, and a message about notifications appears on the screen. I have never had any issues with the app.. Just all of a sudden fam..."
19 June 2016,Daniel Wenger,good but has problems It would be hard to give this app more than 3 stars since I cannot access pictures needed for quizes and videos for lessons. other than that it has a pretty good design
14 June 2016,Sky Montgomery, The calendar never shows my assignments until i wait like 5 minutes
8 June 2016,M. G., Sometimes it stops working and i have to uninstall and install again.
